t_delta,datetime,visibility
42014,2024-02-28 14:34:16.721 MEZ(+0100),10.044357299804688
43014,2024-02-28 14:34:17.721 MEZ(+0100),10.044310569763184
44014,2024-02-28 14:34:18.721 MEZ(+0100),10.008871078491211
45014,2024-02-28 14:34:19.721 MEZ(+0100),9.9704046249389648
46015,2024-02-28 14:34:20.722 MEZ(+0100),9.9318742752075195
47015,2024-02-28 14:34:21.722 MEZ(+0100),9.7699413299560547
48016,2024-02-28 14:34:22.723 MEZ(+0100),9.710841178894043
49016,2024-02-28 14:34:23.723 MEZ(+0100),9.7344217300415039
50016,2024-02-28 14:34:24.723 MEZ(+0100),10.088963508605957
51016,2024-02-28 14:34:25.723 MEZ(+0100),10.135544776916504
52016,2024-02-28 14:34:26.723 MEZ(+0100),9.9688386917114258
53016,2024-02-28 14:34:27.723 MEZ(+0100),9.7075481414794922
54017,2024-02-28 14:34:28.724 MEZ(+0100),9.7621212005615234
55017,2024-02-28 14:34:29.724 MEZ(+0100),9.4061784744262695
56018,2024-02-28 14:34:30.725 MEZ(+0100),9.4352235794067383
57018,2024-02-28 14:34:31.725 MEZ(+0100),9.438145637512207
58018,2024-02-28 14:34:32.725 MEZ(+0100),9.6333646774291992
59019,2024-02-28 14:34:33.726 MEZ(+0100),9.4575948715209961
60019,2024-02-28 14:34:34.726 MEZ(+0100),9.4403705596923828
61019,2024-02-28 14:34:35.726 MEZ(+0100),9.4386568069458008
62019,2024-02-28 14:34:36.726 MEZ(+0100),9.6183290481567383
63019,2024-02-28 14:34:37.726 MEZ(+0100),9.7154331207275391
64019,2024-02-28 14:34:38.726 MEZ(+0100),9.7203836441040039
65020,2024-02-28 14:34:39.727 MEZ(+0100),9.7055120468139648
66020,2024-02-28 14:34:40.727 MEZ(+0100),9.6005878448486328
67020,2024-02-28 14:34:41.727 MEZ(+0100),9.6342124938964844
68020,2024-02-28 14:34:42.727 MEZ(+0100),9.6342124938964844
69020,2024-02-28 14:34:43.727 MEZ(+0100),9.775202751159668
70022,2024-02-28 14:34:44.729 MEZ(+0100),9.8872432708740234
71022,2024-02-28 14:34:45.729 MEZ(+0100),9.9634971618652344
72022,2024-02-28 14:34:46.729 MEZ(+0100),10.140716552734375
73023,2024-02-28 14:34:47.730 MEZ(+0100),10.217093467712402
74023,2024-02-28 14:34:48.730 MEZ(+0100),10.20626163482666
75023,2024-02-28 14:34:49.730 MEZ(+0100),10.375079154968262
76023,2024-02-28 14:34:50.730 MEZ(+0100),10.392261505126953
77024,2024-02-28 14:34:51.731 MEZ(+0100),10.39399242401123
78024,2024-02-28 14:34:52.731 MEZ(+0100),10.619754791259766
79024,2024-02-28 14:34:53.731 MEZ(+0100),10.70685863494873
80024,2024-02-28 14:34:54.731 MEZ(+0100),10.643048286437988
81024,2024-02-28 14:34:55.731 MEZ(+0100),10.357147216796875
82025,2024-02-28 14:34:56.732 MEZ(+0100),10.161727905273438
83025,2024-02-28 14:34:57.732 MEZ(+0100),10.290554046630859
84026,2024-02-28 14:34:58.733 MEZ(+0100),10.238054275512695
85026,2024-02-28 14:34:59.733 MEZ(+0100),10.260576248168945
86027,2024-02-28 14:35:00.734 MEZ(+0100),10.28863525390625
87027,2024-02-28 14:35:01.734 MEZ(+0100),10.516453742980957
88028,2024-02-28 14:35:02.735 MEZ(+0100),10.541975021362305
89028,2024-02-28 14:35:03.735 MEZ(+0100),10.469675064086914
90028,2024-02-28 14:35:04.735 MEZ(+0100),10.462499618530273
91028,2024-02-28 14:35:05.735 MEZ(+0100),10.461788177490234
92028,2024-02-28 14:35:06.735 MEZ(+0100),10.461711883544922
93028,2024-02-28 14:35:07.735 MEZ(+0100),10.419523239135742
94028,2024-02-28 14:35:08.735 MEZ(+0100),10.415332794189453
95028,2024-02-28 14:35:09.735 MEZ(+0100),10.41490650177002
96028,2024-02-28 14:35:10.735 MEZ(+0100),10.358397483825684
97028,2024-02-28 14:35:11.735 MEZ(+0100),10.315196990966797
98028,2024-02-28 14:35:12.735 MEZ(+0100),10.333307266235352
99030,2024-02-28 14:35:13.737 MEZ(+0100),10.345517158508301
100031,2024-02-28 14:35:14.738 MEZ(+0100),10.332404136657715
101032,2024-02-28 14:35:15.739 MEZ(+0100),10.30226993560791
102032,2024-02-28 14:35:16.739 MEZ(+0100),10.20252513885498
103032,2024-02-28 14:35:17.739 MEZ(+0100),10.135727882385254
104033,2024-02-28 14:35:18.740 MEZ(+0100),10.120940208435059
105033,2024-02-28 14:35:19.740 MEZ(+0100),9.9146509170532227
106033,2024-02-28 14:35:20.740 MEZ(+0100),9.8198223114013672
107034,2024-02-28 14:35:21.741 MEZ(+0100),10.019594192504883
108035,2024-02-28 14:35:22.742 MEZ(+0100),10.108346939086914
109035,2024-02-28 14:35:23.742 MEZ(+0100),10.117312431335449
110035,2024-02-28 14:35:24.742 MEZ(+0100),10.118212699890137
111035,2024-02-28 14:35:25.742 MEZ(+0100),10.306855201721191
112035,2024-02-28 14:35:26.742 MEZ(+0100),10.494128227233887
113036,2024-02-28 14:35:27.743 MEZ(+0100),10.494128227233887
114036,2024-02-28 14:35:28.743 MEZ(+0100),10.825271606445312
115036,2024-02-28 14:35:29.743 MEZ(+0100),10.840107917785645
116037,2024-02-28 14:35:30.744 MEZ(+0100),10.841596603393555
117037,2024-02-28 14:35:31.744 MEZ(+0100),10.790413856506348
118037,2024-02-28 14:35:32.744 MEZ(+0100),10.542233467102051
119037,2024-02-28 14:35:33.744 MEZ(+0100),10.500553131103516
120037,2024-02-28 14:35:34.744 MEZ(+0100),10.481705665588379
121038,2024-02-28 14:35:35.745 MEZ(+0100),10.479827880859375
122038,2024-02-28 14:35:36.745 MEZ(+0100),10.490785598754883
123038,2024-02-28 14:35:37.745 MEZ(+0100),10.534774780273438
124038,2024-02-28 14:35:38.745 MEZ(+0100),10.390897750854492
125039,2024-02-28 14:35:39.746 MEZ(+0100),10.347384452819824
126039,2024-02-28 14:35:40.746 MEZ(+0100),10.343057632446289
127039,2024-02-28 14:35:41.746 MEZ(+0100),10.266898155212402
128039,2024-02-28 14:35:42.746 MEZ(+0100),10.23566722869873
129039,2024-02-28 14:35:43.746 MEZ(+0100),9.8910923004150391
130040,2024-02-28 14:35:44.747 MEZ(+0100),9.6816282272338867
131040,2024-02-28 14:35:45.747 MEZ(+0100),9.5640745162963867
132040,2024-02-28 14:35:46.747 MEZ(+0100),9.5524778366088867
133040,2024-02-28 14:35:47.747 MEZ(+0100),9.551325798034668
134041,2024-02-28 14:35:48.748 MEZ(+0100),9.7100887298583984
135041,2024-02-28 14:35:49.748 MEZ(+0100),10.003661155700684
136041,2024-02-28 14:35:50.748 MEZ(+0100),10.297076225280762
137041,2024-02-28 14:35:51.748 MEZ(+0100),10.383119583129883
138041,2024-02-28 14:35:52.748 MEZ(+0100),10.410694122314453
139042,2024-02-28 14:35:53.749 MEZ(+0100),10.413459777832031
140042,2024-02-28 14:35:54.749 MEZ(+0100),10.413747787475586
141042,2024-02-28 14:35:55.749 MEZ(+0100),10.413774490356445
142042,2024-02-28 14:35:56.749 MEZ(+0100),10.413773536682129
143042,2024-02-28 14:35:57.749 MEZ(+0100),10.413773536682129
144043,2024-02-28 14:35:58.750 MEZ(+0100),10.361572265625
145043,2024-02-28 14:35:59.750 MEZ(+0100),9.8774633407592773
146043,2024-02-28 14:36:00.750 MEZ(+0100),9.6564216613769531
147043,2024-02-28 14:36:01.750 MEZ(+0100),9.6348762512207031
148043,2024-02-28 14:36:02.750 MEZ(+0100),9.4939632415771484
149043,2024-02-28 14:36:03.750 MEZ(+0100),9.4373884201049805
150044,2024-02-28 14:36:04.751 MEZ(+0100),9.4289236068725586
151044,2024-02-28 14:36:05.751 MEZ(+0100),9.350163459777832
152044,2024-02-28 14:36:06.751 MEZ(+0100),9.2194423675537109
153044,2024-02-28 14:36:07.751 MEZ(+0100),9.0875186920166016
154045,2024-02-28 14:36:08.752 MEZ(+0100),9.0875186920166016
155045,2024-02-28 14:36:09.752 MEZ(+0100),9.0659933090209961
156045,2024-02-28 14:36:10.752 MEZ(+0100),9.0876255035400391
157045,2024-02-28 14:36:11.752 MEZ(+0100),9.0968713760375977
158045,2024-02-28 14:36:12.752 MEZ(+0100),9.0977945327758789
159045,2024-02-28 14:36:13.752 MEZ(+0100),9.1749734878540039
160046,2024-02-28 14:36:14.753 MEZ(+0100),9.1938848495483398
161046,2024-02-28 14:36:15.753 MEZ(+0100),9.1993074417114258
162046,2024-02-28 14:36:16.753 MEZ(+0100),9.199854850769043
163046,2024-02-28 14:36:17.753 MEZ(+0100),9.1852512359619141
164047,2024-02-28 14:36:18.754 MEZ(+0100),9.1949167251586914
165047,2024-02-28 14:36:19.754 MEZ(+0100),9.18475341796875
166047,2024-02-28 14:36:20.754 MEZ(+0100),9.09442138671875
167047,2024-02-28 14:36:21.754 MEZ(+0100),8.6532278060913086
168048,2024-02-28 14:36:22.755 MEZ(+0100),8.5097627639770508
169048,2024-02-28 14:36:23.755 MEZ(+0100),8.3274765014648438
170048,2024-02-28 14:36:24.755 MEZ(+0100),8.2550697326660156
171048,2024-02-28 14:36:25.755 MEZ(+0100),8.2478961944580078
172048,2024-02-28 14:36:26.755 MEZ(+0100),8.2767467498779297
173048,2024-02-28 14:36:27.755 MEZ(+0100),8.354191780090332
174048,2024-02-28 14:36:28.755 MEZ(+0100),8.451167106628418
175049,2024-02-28 14:36:29.756 MEZ(+0100),8.4652843475341797
176049,2024-02-28 14:36:30.756 MEZ(+0100),8.5025501251220703
177049,2024-02-28 14:36:31.756 MEZ(+0100),8.766392707824707
178049,2024-02-28 14:36:32.756 MEZ(+0100),9.0901918411254883
179049,2024-02-28 14:36:33.756 MEZ(+0100),9.2818679809570312
180049,2024-02-28 14:36:34.756 MEZ(+0100),9.7093572616577148
181049,2024-02-28 14:36:35.756 MEZ(+0100),9.8332357406616211
182049,2024-02-28 14:36:36.756 MEZ(+0100),9.8457975387573242
183050,2024-02-28 14:36:37.757 MEZ(+0100),9.8420686721801758
184050,2024-02-28 14:36:38.757 MEZ(+0100),9.6025705337524414
185050,2024-02-28 14:36:39.757 MEZ(+0100),9.2892589569091797
186050,2024-02-28 14:36:40.757 MEZ(+0100),9.2392492294311523
187051,2024-02-28 14:36:41.758 MEZ(+0100),8.7663383483886719
188051,2024-02-28 14:36:42.758 MEZ(+0100),8.3372316360473633
189051,2024-02-28 14:36:43.758 MEZ(+0100),8.0294523239135742
190051,2024-02-28 14:36:44.758 MEZ(+0100),7.8919134140014648
191052,2024-02-28 14:36:45.759 MEZ(+0100),7.8029580116271973
192052,2024-02-28 14:36:46.759 MEZ(+0100),7.7502360343933105
193052,2024-02-28 14:36:47.759 MEZ(+0100),7.7095556259155273
194052,2024-02-28 14:36:48.759 MEZ(+0100),7.694371223449707
195052,2024-02-28 14:36:49.759 MEZ(+0100),7.6928567886352539
196052,2024-02-28 14:36:50.759 MEZ(+0100),7.6927042007446289
197052,2024-02-28 14:36:51.759 MEZ(+0100),7.6927042007446289
198052,2024-02-28 14:36:52.759 MEZ(+0100),7.6385111808776855
199052,2024-02-28 14:36:53.759 MEZ(+0100),7.6161813735961914
200053,2024-02-28 14:36:54.760 MEZ(+0100),7.7281770706176758
201053,2024-02-28 14:36:55.760 MEZ(+0100),7.8052248954772949
202053,2024-02-28 14:36:56.760 MEZ(+0100),7.8475995063781738
203054,2024-02-28 14:36:57.761 MEZ(+0100),7.8875055313110352
204054,2024-02-28 14:36:58.761 MEZ(+0100),7.9946470260620117
205055,2024-02-28 14:36:59.762 MEZ(+0100),8.19195556640625
206055,2024-02-28 14:37:00.762 MEZ(+0100),8.4906635284423828
207055,2024-02-28 14:37:01.762 MEZ(+0100),8.7019081115722656
208056,2024-02-28 14:37:02.763 MEZ(+0100),8.905609130859375
209056,2024-02-28 14:37:03.763 MEZ(+0100),9.1344919204711914
210056,2024-02-28 14:37:04.763 MEZ(+0100),9.2952499389648438
211056,2024-02-28 14:37:05.763 MEZ(+0100),9.311640739440918
212057,2024-02-28 14:37:06.764 MEZ(+0100),9.37237548828125
213057,2024-02-28 14:37:07.764 MEZ(+0100),9.3667545318603516
214058,2024-02-28 14:37:08.765 MEZ(+0100),9.3607854843139648
215058,2024-02-28 14:37:09.765 MEZ(+0100),9.3827581405639648
216059,2024-02-28 14:37:10.766 MEZ(+0100),9.3381490707397461
217059,2024-02-28 14:37:11.766 MEZ(+0100),9.3258466720581055
218059,2024-02-28 14:37:12.766 MEZ(+0100),9.1654043197631836
219059,2024-02-28 14:37:13.766 MEZ(+0100),8.9133195877075195
220059,2024-02-28 14:37:14.766 MEZ(+0100),8.8305997848510742
221059,2024-02-28 14:37:15.766 MEZ(+0100),8.5270833969116211
222059,2024-02-28 14:37:16.766 MEZ(+0100),8.4317722320556641
223059,2024-02-28 14:37:17.766 MEZ(+0100),8.4518861770629883
224059,2024-02-28 14:37:18.766 MEZ(+0100),8.7110271453857422
225060,2024-02-28 14:37:19.767 MEZ(+0100),8.4858283996582031
226060,2024-02-28 14:37:20.767 MEZ(+0100),8.435267448425293
227062,2024-02-28 14:37:21.769 MEZ(+0100),8.4355764389038086
228062,2024-02-28 14:37:22.769 MEZ(+0100),8.3913984298706055
229063,2024-02-28 14:37:23.770 MEZ(+0100),8.2051458358764648
230063,2024-02-28 14:37:24.770 MEZ(+0100),8.1692428588867188
231063,2024-02-28 14:37:25.770 MEZ(+0100),8.3179435729980469
232063,2024-02-28 14:37:26.770 MEZ(+0100),8.4236946105957031
233063,2024-02-28 14:37:27.770 MEZ(+0100),8.518040657043457
234063,2024-02-28 14:37:28.770 MEZ(+0100),8.5571069717407227
235065,2024-02-28 14:37:29.772 MEZ(+0100),8.5314836502075195
236066,2024-02-28 14:37:30.773 MEZ(+0100),8.3133535385131836
237066,2024-02-28 14:37:31.773 MEZ(+0100),8.2268533706665039
238067,2024-02-28 14:37:32.774 MEZ(+0100),8.2268533706665039
239068,2024-02-28 14:37:33.775 MEZ(+0100),7.8887524604797363
240068,2024-02-28 14:37:34.775 MEZ(+0100),7.7628068923950195
241069,2024-02-28 14:37:35.776 MEZ(+0100),7.8420414924621582
242070,2024-02-28 14:37:36.777 MEZ(+0100),7.5311646461486816
243070,2024-02-28 14:37:37.777 MEZ(+0100),7.3662819862365723
244070,2024-02-28 14:37:38.777 MEZ(+0100),7.3103828430175781
245072,2024-02-28 14:37:39.779 MEZ(+0100),7.2721762657165527
246072,2024-02-28 14:37:40.779 MEZ(+0100),7.2683820724487305
247072,2024-02-28 14:37:41.779 MEZ(+0100),7.2680001258850098
248072,2024-02-28 14:37:42.779 MEZ(+0100),7.2679595947265625
249073,2024-02-28 14:37:43.780 MEZ(+0100),7.3113827705383301
250073,2024-02-28 14:37:44.780 MEZ(+0100),7.3226308822631836
251073,2024-02-28 14:37:45.780 MEZ(+0100),7.3753280639648438
252073,2024-02-28 14:37:46.780 MEZ(+0100),7.4500007629394531
253074,2024-02-28 14:37:47.781 MEZ(+0100),7.5869455337524414
254074,2024-02-28 14:37:48.781 MEZ(+0100),7.6136231422424316
255074,2024-02-28 14:37:49.781 MEZ(+0100),7.6447229385375977
256074,2024-02-28 14:37:50.781 MEZ(+0100),7.7277045249938965
257074,2024-02-28 14:37:51.781 MEZ(+0100),7.8808736801147461
258074,2024-02-28 14:37:52.781 MEZ(+0100),7.875826358795166
259074,2024-02-28 14:37:53.781 MEZ(+0100),7.8646693229675293
260075,2024-02-28 14:37:54.782 MEZ(+0100),8.0356712341308594
261075,2024-02-28 14:37:55.782 MEZ(+0100),8.3081884384155273
262076,2024-02-28 14:37:56.783 MEZ(+0100),8.3979034423828125
263077,2024-02-28 14:37:57.784 MEZ(+0100),8.5524282455444336
264077,2024-02-28 14:37:58.784 MEZ(+0100),8.6888217926025391
265077,2024-02-28 14:37:59.784 MEZ(+0100),9.2933864593505859
266077,2024-02-28 14:38:00.784 MEZ(+0100),9.4793519973754883
267077,2024-02-28 14:38:01.784 MEZ(+0100),9.1995611190795898
268077,2024-02-28 14:38:02.784 MEZ(+0100),9.1725044250488281
269077,2024-02-28 14:38:03.784 MEZ(+0100),9.0889348983764648
270078,2024-02-28 14:38:04.785 MEZ(+0100),9.1542119979858398
271078,2024-02-28 14:38:05.785 MEZ(+0100),9.1679754257202148
272079,2024-02-28 14:38:06.786 MEZ(+0100),9.393061637878418
273079,2024-02-28 14:38:07.786 MEZ(+0100),9.5427398681640625
274079,2024-02-28 14:38:08.786 MEZ(+0100),9.5174350738525391
275080,2024-02-28 14:38:09.787 MEZ(+0100),9.3738412857055664
276080,2024-02-28 14:38:10.787 MEZ(+0100),9.2883119583129883
277080,2024-02-28 14:38:11.787 MEZ(+0100),9.5243186950683594
278080,2024-02-28 14:38:12.787 MEZ(+0100),9.7550487518310547
279081,2024-02-28 14:38:13.788 MEZ(+0100),9.9888706207275391
280081,2024-02-28 14:38:14.788 MEZ(+0100),10.032445907592773
281081,2024-02-28 14:38:15.788 MEZ(+0100),10.032445907592773
282081,2024-02-28 14:38:16.788 MEZ(+0100),10.470606803894043
283081,2024-02-28 14:38:17.788 MEZ(+0100),12.077642440795898
284081,2024-02-28 14:38:18.788 MEZ(+0100),12.398556709289551
285081,2024-02-28 14:38:19.788 MEZ(+0100),12.820663452148438
286081,2024-02-28 14:38:20.788 MEZ(+0100),13.186607360839844
287082,2024-02-28 14:38:21.789 MEZ(+0100),13.243793487548828
288082,2024-02-28 14:38:22.789 MEZ(+0100),13.712780952453613
289082,2024-02-28 14:38:23.789 MEZ(+0100),13.861827850341797
290083,2024-02-28 14:38:24.790 MEZ(+0100),13.982863426208496
291083,2024-02-28 14:38:25.790 MEZ(+0100),14.506466865539551
292083,2024-02-28 14:38:26.790 MEZ(+0100),14.834539413452148
293083,2024-02-28 14:38:27.790 MEZ(+0100),14.883876800537109
294083,2024-02-28 14:38:28.790 MEZ(+0100),14.893458366394043
295084,2024-02-28 14:38:29.791 MEZ(+0100),15.052800178527832
296084,2024-02-28 14:38:30.791 MEZ(+0100),15.084320068359375
297084,2024-02-28 14:38:31.791 MEZ(+0100),15.08747673034668
298084,2024-02-28 14:38:32.791 MEZ(+0100),14.930546760559082
299084,2024-02-28 14:38:33.791 MEZ(+0100),14.60915470123291
300085,2024-02-28 14:38:34.792 MEZ(+0100),14.543181419372559
301086,2024-02-28 14:38:35.793 MEZ(+0100),14.27349853515625
302086,2024-02-28 14:38:36.793 MEZ(+0100),13.908872604370117
303087,2024-02-28 14:38:37.794 MEZ(+0100),13.360973358154297
304087,2024-02-28 14:38:38.794 MEZ(+0100),13.136181831359863
305090,2024-02-28 14:38:39.797 MEZ(+0100),13.114120483398438
306091,2024-02-28 14:38:40.798 MEZ(+0100),12.999238967895508
307091,2024-02-28 14:38:41.798 MEZ(+0100),12.987863540649414
308092,2024-02-28 14:38:42.799 MEZ(+0100),13.099184989929199
309092,2024-02-28 14:38:43.799 MEZ(+0100),13.113110542297363
310092,2024-02-28 14:38:44.799 MEZ(+0100),13.355447769165039
311092,2024-02-28 14:38:45.799 MEZ(+0100),13.665136337280273
312092,2024-02-28 14:38:46.799 MEZ(+0100),13.831296920776367
313092,2024-02-28 14:38:47.799 MEZ(+0100),13.893877983093262
314093,2024-02-28 14:38:48.800 MEZ(+0100),14.250399589538574
315093,2024-02-28 14:38:49.800 MEZ(+0100),14.961739540100098
316094,2024-02-28 14:38:50.801 MEZ(+0100),16.197088241577148
317094,2024-02-28 14:38:51.801 MEZ(+0100),16.61033821105957
318094,2024-02-28 14:38:52.801 MEZ(+0100),16.665102005004883
319094,2024-02-28 14:38:53.801 MEZ(+0100),16.670602798461914
320094,2024-02-28 14:38:54.801 MEZ(+0100),16.670602798461914
321095,2024-02-28 14:38:55.802 MEZ(+0100),16.759143829345703
322095,2024-02-28 14:38:56.802 MEZ(+0100),16.852998733520508
323095,2024-02-28 14:38:57.802 MEZ(+0100),17.268947601318359
324095,2024-02-28 14:38:58.802 MEZ(+0100),17.423612594604492
325095,2024-02-28 14:38:59.802 MEZ(+0100),17.826499938964844
326096,2024-02-28 14:39:00.803 MEZ(+0100),17.904136657714844
327097,2024-02-28 14:39:01.804 MEZ(+0100),17.978723526000977
328097,2024-02-28 14:39:02.804 MEZ(+0100),17.986221313476562
329097,2024-02-28 14:39:03.804 MEZ(+0100),18.195568084716797
330097,2024-02-28 14:39:04.804 MEZ(+0100),18.397228240966797
331097,2024-02-28 14:39:05.804 MEZ(+0100),18.641513824462891
332098,2024-02-28 14:39:06.805 MEZ(+0100),18.730258941650391
333098,2024-02-28 14:39:07.805 MEZ(+0100),18.894529342651367
334098,2024-02-28 14:39:08.805 MEZ(+0100),19.412464141845703
335099,2024-02-28 14:39:09.806 MEZ(+0100),19.586996078491211
336099,2024-02-28 14:39:10.806 MEZ(+0100),19.648286819458008
337099,2024-02-28 14:39:11.806 MEZ(+0100),20.637981414794922
338099,2024-02-28 14:39:12.806 MEZ(+0100),24.686845779418945
339099,2024-02-28 14:39:13.806 MEZ(+0100),27.139310836791992
340101,2024-02-28 14:39:14.808 MEZ(+0100),27.967689514160156
341101,2024-02-28 14:39:15.808 MEZ(+0100),29.427398681640625
342101,2024-02-28 14:39:16.808 MEZ(+0100),30.453311920166016
343102,2024-02-28 14:39:17.809 MEZ(+0100),30.620161056518555
344102,2024-02-28 14:39:18.809 MEZ(+0100),30.636941909790039
345102,2024-02-28 14:39:19.809 MEZ(+0100),30.581464767456055
346102,2024-02-28 14:39:20.809 MEZ(+0100),29.898542404174805
347102,2024-02-28 14:39:21.809 MEZ(+0100),29.234136581420898
348102,2024-02-28 14:39:22.809 MEZ(+0100),28.164512634277344
349102,2024-02-28 14:39:23.809 MEZ(+0100),28.061910629272461
350105,2024-02-28 14:39:24.812 MEZ(+0100),28.013093948364258
351105,2024-02-28 14:39:25.812 MEZ(+0100),28.008207321166992
352106,2024-02-28 14:39:26.813 MEZ(+0100),28.007726669311523
353106,2024-02-28 14:39:27.813 MEZ(+0100),27.271100997924805
354106,2024-02-28 14:39:28.813 MEZ(+0100),26.570062637329102
355106,2024-02-28 14:39:29.813 MEZ(+0100),25.738096237182617
356106,2024-02-28 14:39:30.813 MEZ(+0100),25.220680236816406
357107,2024-02-28 14:39:31.814 MEZ(+0100),24.994369506835938
358107,2024-02-28 14:39:32.814 MEZ(+0100),24.93974494934082
359107,2024-02-28 14:39:33.814 MEZ(+0100),24.425638198852539
360107,2024-02-28 14:39:34.814 MEZ(+0100),24.285346984863281
361107,2024-02-28 14:39:35.814 MEZ(+0100),24.285346984863281
362107,2024-02-28 14:39:36.814 MEZ(+0100),24.137777328491211
363107,2024-02-28 14:39:37.814 MEZ(+0100),24.081209182739258
364107,2024-02-28 14:39:38.814 MEZ(+0100),24.250873565673828
365108,2024-02-28 14:39:39.815 MEZ(+0100),24.809087753295898
366108,2024-02-28 14:39:40.815 MEZ(+0100),25.410051345825195
367109,2024-02-28 14:39:41.816 MEZ(+0100),28.651220321655273
368109,2024-02-28 14:39:42.816 MEZ(+0100),30.216344833374023
369109,2024-02-28 14:39:43.816 MEZ(+0100),30.767013549804688
370109,2024-02-28 14:39:44.816 MEZ(+0100),36.562530517578125
371109,2024-02-28 14:39:45.816 MEZ(+0100),41.282604217529297
372109,2024-02-28 14:39:46.816 MEZ(+0100),42.487377166748047
373109,2024-02-28 14:39:47.816 MEZ(+0100),49.578784942626953
374109,2024-02-28 14:39:48.816 MEZ(+0100),54.629196166992188
375109,2024-02-28 14:39:49.816 MEZ(+0100),55.536144256591797
376109,2024-02-28 14:39:50.816 MEZ(+0100),55.628524780273438
377109,2024-02-28 14:39:51.816 MEZ(+0100),55.637790679931641
378110,2024-02-28 14:39:52.817 MEZ(+0100),54.388465881347656
379110,2024-02-28 14:39:53.817 MEZ(+0100),54.109764099121094
380111,2024-02-28 14:39:54.818 MEZ(+0100),47.700214385986328
381111,2024-02-28 14:39:55.818 MEZ(+0100),42.500263214111328
382111,2024-02-28 14:39:56.818 MEZ(+0100),35.340587615966797
383114,2024-02-28 14:39:57.821 MEZ(+0100),29.712114334106445
384115,2024-02-28 14:39:58.822 MEZ(+0100),28.595123291015625
385116,2024-02-28 14:39:59.823 MEZ(+0100),28.488107681274414
386116,2024-02-28 14:40:00.823 MEZ(+0100),28.477449417114258
387118,2024-02-28 14:40:01.825 MEZ(+0100),28.476388931274414
388118,2024-02-28 14:40:02.825 MEZ(+0100),28.476274490356445
389118,2024-02-28 14:40:03.825 MEZ(+0100),29.073999404907227
390119,2024-02-28 14:40:04.826 MEZ(+0100),32.265884399414062
391119,2024-02-28 14:40:05.826 MEZ(+0100),33.226882934570312
392120,2024-02-28 14:40:06.827 MEZ(+0100),33.755043029785156
393120,2024-02-28 14:40:07.827 MEZ(+0100),33.808807373046875
394120,2024-02-28 14:40:08.827 MEZ(+0100),33.814208984375
