t_delta,datetime,visibility
74020,2024-05-29 09:52:13.445 MESZ(+0200),13.89121150970459
75020,2024-05-29 09:52:14.445 MESZ(+0200),13.968889236450195
76020,2024-05-29 09:52:15.445 MESZ(+0200),13.398033142089844
77020,2024-05-29 09:52:16.445 MESZ(+0200),12.637209892272949
78021,2024-05-29 09:52:17.446 MESZ(+0200),12.553418159484863
79021,2024-05-29 09:52:18.446 MESZ(+0200),12.377225875854492
80021,2024-05-29 09:52:19.446 MESZ(+0200),12.299966812133789
81021,2024-05-29 09:52:20.446 MESZ(+0200),12.273494720458984
82022,2024-05-29 09:52:21.447 MESZ(+0200),12.354670524597168
83022,2024-05-29 09:52:22.447 MESZ(+0200),12.485617637634277
84022,2024-05-29 09:52:23.447 MESZ(+0200),12.661564826965332
85022,2024-05-29 09:52:24.447 MESZ(+0200),12.661564826965332
86022,2024-05-29 09:52:25.447 MESZ(+0200),12.546590805053711
87022,2024-05-29 09:52:26.447 MESZ(+0200),12.546590805053711
88022,2024-05-29 09:52:27.447 MESZ(+0200),12.714232444763184
89023,2024-05-29 09:52:28.448 MESZ(+0200),12.714973449707031
90023,2024-05-29 09:52:29.448 MESZ(+0200),12.657711029052734
91023,2024-05-29 09:52:30.448 MESZ(+0200),12.39252758026123
92024,2024-05-29 09:52:31.449 MESZ(+0200),12.634016990661621
93025,2024-05-29 09:52:32.450 MESZ(+0200),12.68740177154541
94025,2024-05-29 09:52:33.450 MESZ(+0200),12.666900634765625
95025,2024-05-29 09:52:34.450 MESZ(+0200),12.652925491333008
96025,2024-05-29 09:52:35.450 MESZ(+0200),13.158653259277344
97025,2024-05-29 09:52:36.450 MESZ(+0200),13.348337173461914
98025,2024-05-29 09:52:37.450 MESZ(+0200),13.680050849914551
99025,2024-05-29 09:52:38.450 MESZ(+0200),14.300796508789062
100026,2024-05-29 09:52:39.451 MESZ(+0200),14.654982566833496
101026,2024-05-29 09:52:40.451 MESZ(+0200),15.004481315612793
102026,2024-05-29 09:52:41.451 MESZ(+0200),15.053449630737305
103026,2024-05-29 09:52:42.451 MESZ(+0200),15.125835418701172
104027,2024-05-29 09:52:43.452 MESZ(+0200),15.243512153625488
105027,2024-05-29 09:52:44.452 MESZ(+0200),15.287351608276367
106027,2024-05-29 09:52:45.452 MESZ(+0200),15.452536582946777
107027,2024-05-29 09:52:46.452 MESZ(+0200),15.494070053100586
108029,2024-05-29 09:52:47.454 MESZ(+0200),15.473400115966797
109029,2024-05-29 09:52:48.454 MESZ(+0200),15.642926216125488
110030,2024-05-29 09:52:49.455 MESZ(+0200),16.021961212158203
111030,2024-05-29 09:52:50.455 MESZ(+0200),16.188024520874023
112030,2024-05-29 09:52:51.455 MESZ(+0200),16.459890365600586
113031,2024-05-29 09:52:52.456 MESZ(+0200),16.562376022338867
114031,2024-05-29 09:52:53.456 MESZ(+0200),17.259866714477539
115031,2024-05-29 09:52:54.456 MESZ(+0200),17.564437866210938
116031,2024-05-29 09:52:55.456 MESZ(+0200),17.62120246887207
117031,2024-05-29 09:52:56.456 MESZ(+0200),17.601184844970703
118032,2024-05-29 09:52:57.457 MESZ(+0200),17.624893188476562
119032,2024-05-29 09:52:58.457 MESZ(+0200),17.627260208129883
120032,2024-05-29 09:52:59.457 MESZ(+0200),17.263246536254883
121032,2024-05-29 09:53:00.457 MESZ(+0200),17.123813629150391
122032,2024-05-29 09:53:01.457 MESZ(+0200),17.109996795654297
123035,2024-05-29 09:53:02.460 MESZ(+0200),17.383707046508789
124035,2024-05-29 09:53:03.460 MESZ(+0200),17.479557037353516
125036,2024-05-29 09:53:04.461 MESZ(+0200),17.571990966796875
126036,2024-05-29 09:53:05.461 MESZ(+0200),17.611103057861328
127036,2024-05-29 09:53:06.461 MESZ(+0200),17.611103057861328
128036,2024-05-29 09:53:07.461 MESZ(+0200),17.61158561706543
129036,2024-05-29 09:53:08.461 MESZ(+0200),17.528470993041992
130036,2024-05-29 09:53:09.461 MESZ(+0200),17.386623382568359
131036,2024-05-29 09:53:10.461 MESZ(+0200),17.335332870483398
132037,2024-05-29 09:53:11.462 MESZ(+0200),17.333816528320312
133037,2024-05-29 09:53:12.462 MESZ(+0200),17.305418014526367
134037,2024-05-29 09:53:13.462 MESZ(+0200),17.014663696289062
135037,2024-05-29 09:53:14.462 MESZ(+0200),16.471563339233398
136037,2024-05-29 09:53:15.462 MESZ(+0200),16.122556686401367
137037,2024-05-29 09:53:16.462 MESZ(+0200),15.944160461425781
138038,2024-05-29 09:53:17.463 MESZ(+0200),16.08349609375
139038,2024-05-29 09:53:18.463 MESZ(+0200),16.368553161621094
140038,2024-05-29 09:53:19.463 MESZ(+0200),16.616779327392578
141039,2024-05-29 09:53:20.464 MESZ(+0200),16.697729110717773
142039,2024-05-29 09:53:21.464 MESZ(+0200),17.169977188110352
143039,2024-05-29 09:53:22.464 MESZ(+0200),17.583658218383789
144040,2024-05-29 09:53:23.465 MESZ(+0200),18.686397552490234
145040,2024-05-29 09:53:24.465 MESZ(+0200),19.33558464050293
146040,2024-05-29 09:53:25.465 MESZ(+0200),19.501731872558594
147041,2024-05-29 09:53:26.466 MESZ(+0200),20.304399490356445
148041,2024-05-29 09:53:27.466 MESZ(+0200),20.696617126464844
149041,2024-05-29 09:53:28.466 MESZ(+0200),20.826313018798828
150041,2024-05-29 09:53:29.466 MESZ(+0200),20.916627883911133
151041,2024-05-29 09:53:30.466 MESZ(+0200),21.093133926391602
152042,2024-05-29 09:53:31.467 MESZ(+0200),21.162424087524414
153043,2024-05-29 09:53:32.468 MESZ(+0200),21.053300857543945
154043,2024-05-29 09:53:33.468 MESZ(+0200),21.158411026000977
155043,2024-05-29 09:53:34.468 MESZ(+0200),20.984745025634766
156043,2024-05-29 09:53:35.468 MESZ(+0200),21.15147590637207
157044,2024-05-29 09:53:36.469 MESZ(+0200),21.168308258056641
158044,2024-05-29 09:53:37.469 MESZ(+0200),21.029689788818359
159045,2024-05-29 09:53:38.470 MESZ(+0200),21.111528396606445
160045,2024-05-29 09:53:39.470 MESZ(+0200),21.024076461791992
161045,2024-05-29 09:53:40.470 MESZ(+0200),21.015384674072266
162045,2024-05-29 09:53:41.470 MESZ(+0200),20.733953475952148
163046,2024-05-29 09:53:42.471 MESZ(+0200),20.942230224609375
164046,2024-05-29 09:53:43.471 MESZ(+0200),20.906003952026367
165046,2024-05-29 09:53:44.471 MESZ(+0200),20.038673400878906
166046,2024-05-29 09:53:45.471 MESZ(+0200),19.638277053833008
167046,2024-05-29 09:53:46.471 MESZ(+0200),19.235410690307617
168046,2024-05-29 09:53:47.471 MESZ(+0200),19.471563339233398
169047,2024-05-29 09:53:48.472 MESZ(+0200),19.471563339233398
170047,2024-05-29 09:53:49.472 MESZ(+0200),20.076955795288086
171047,2024-05-29 09:53:50.472 MESZ(+0200),20.286998748779297
172047,2024-05-29 09:53:51.472 MESZ(+0200),20.916936874389648
173047,2024-05-29 09:53:52.472 MESZ(+0200),21.05803108215332
174048,2024-05-29 09:53:53.473 MESZ(+0200),21.146671295166016
175048,2024-05-29 09:53:54.473 MESZ(+0200),21.102392196655273
176048,2024-05-29 09:53:55.473 MESZ(+0200),21.151130676269531
177048,2024-05-29 09:53:56.473 MESZ(+0200),21.257919311523438
178049,2024-05-29 09:53:57.474 MESZ(+0200),21.437751770019531
179049,2024-05-29 09:53:58.474 MESZ(+0200),21.207841873168945
180049,2024-05-29 09:53:59.474 MESZ(+0200),21.08393669128418
181049,2024-05-29 09:54:00.474 MESZ(+0200),21.07160758972168
182049,2024-05-29 09:54:01.474 MESZ(+0200),20.897006988525391
183049,2024-05-29 09:54:02.474 MESZ(+0200),20.879692077636719
184049,2024-05-29 09:54:03.474 MESZ(+0200),21.090909957885742
185050,2024-05-29 09:54:04.475 MESZ(+0200),21.589206695556641
186051,2024-05-29 09:54:05.476 MESZ(+0200),21.911487579345703
187051,2024-05-29 09:54:06.476 MESZ(+0200),21.943412780761719
188051,2024-05-29 09:54:07.476 MESZ(+0200),22.036968231201172
189051,2024-05-29 09:54:08.476 MESZ(+0200),22.169092178344727
190051,2024-05-29 09:54:09.476 MESZ(+0200),22.41254997253418
191051,2024-05-29 09:54:10.476 MESZ(+0200),22.297090530395508
192052,2024-05-29 09:54:11.477 MESZ(+0200),22.486232757568359
193053,2024-05-29 09:54:12.478 MESZ(+0200),22.92723274230957
194053,2024-05-29 09:54:13.478 MESZ(+0200),23.079078674316406
195053,2024-05-29 09:54:14.478 MESZ(+0200),23.21186637878418
196053,2024-05-29 09:54:15.478 MESZ(+0200),23.309360504150391
197054,2024-05-29 09:54:16.479 MESZ(+0200),24.824399948120117
198055,2024-05-29 09:54:17.480 MESZ(+0200),26.537408828735352
199055,2024-05-29 09:54:18.480 MESZ(+0200),29.257335662841797
200055,2024-05-29 09:54:19.480 MESZ(+0200),32.011005401611328
201056,2024-05-29 09:54:20.481 MESZ(+0200),32.947864532470703
202056,2024-05-29 09:54:21.481 MESZ(+0200),33.054500579833984
203056,2024-05-29 09:54:22.481 MESZ(+0200),33.065200805664062
204056,2024-05-29 09:54:23.481 MESZ(+0200),33.066295623779297
205056,2024-05-29 09:54:24.481 MESZ(+0200),33.066383361816406
206056,2024-05-29 09:54:25.481 MESZ(+0200),33.066383361816406
207056,2024-05-29 09:54:26.481 MESZ(+0200),33.103122711181641
208057,2024-05-29 09:54:27.482 MESZ(+0200),33.003311157226562
209057,2024-05-29 09:54:28.482 MESZ(+0200),33.020195007324219
210057,2024-05-29 09:54:29.482 MESZ(+0200),33.020702362060547
211058,2024-05-29 09:54:30.483 MESZ(+0200),33.020713806152344
212058,2024-05-29 09:54:31.483 MESZ(+0200),32.995109558105469
213058,2024-05-29 09:54:32.483 MESZ(+0200),34.040554046630859
214058,2024-05-29 09:54:33.483 MESZ(+0200),34.896823883056641
215058,2024-05-29 09:54:34.483 MESZ(+0200),35.426540374755859
216058,2024-05-29 09:54:35.483 MESZ(+0200),35.857921600341797
217058,2024-05-29 09:54:36.483 MESZ(+0200),35.901599884033203
218059,2024-05-29 09:54:37.484 MESZ(+0200),35.905986785888672
219059,2024-05-29 09:54:38.484 MESZ(+0200),35.906429290771484
220060,2024-05-29 09:54:39.485 MESZ(+0200),35.906482696533203
221060,2024-05-29 09:54:40.485 MESZ(+0200),35.727188110351562
222060,2024-05-29 09:54:41.485 MESZ(+0200),36.459209442138672
223060,2024-05-29 09:54:42.485 MESZ(+0200),37.126560211181641
224061,2024-05-29 09:54:43.486 MESZ(+0200),37.505817413330078
225061,2024-05-29 09:54:44.486 MESZ(+0200),38.737785339355469
226062,2024-05-29 09:54:45.487 MESZ(+0200),38.981746673583984
227062,2024-05-29 09:54:46.487 MESZ(+0200),40.327129364013672
228063,2024-05-29 09:54:47.488 MESZ(+0200),42.370868682861328
229063,2024-05-29 09:54:48.488 MESZ(+0200),43.339038848876953
230063,2024-05-29 09:54:49.488 MESZ(+0200),45.517555236816406
231064,2024-05-29 09:54:50.489 MESZ(+0200),48.441001892089844
232064,2024-05-29 09:54:51.489 MESZ(+0200),50.373043060302734
233064,2024-05-29 09:54:52.489 MESZ(+0200),52.453895568847656
234064,2024-05-29 09:54:53.489 MESZ(+0200),54.516410827636719
235064,2024-05-29 09:54:54.489 MESZ(+0200),55.187065124511719
236064,2024-05-29 09:54:55.489 MESZ(+0200),55.144706726074219
237065,2024-05-29 09:54:56.490 MESZ(+0200),56.670242309570312
238065,2024-05-29 09:54:57.490 MESZ(+0200),57.620403289794922
239065,2024-05-29 09:54:58.490 MESZ(+0200),58.419956207275391
240065,2024-05-29 09:54:59.490 MESZ(+0200),60.904876708984375
241065,2024-05-29 09:55:00.490 MESZ(+0200),60.692874908447266
242065,2024-05-29 09:55:01.490 MESZ(+0200),58.892642974853516
243066,2024-05-29 09:55:02.491 MESZ(+0200),58.718559265136719
244066,2024-05-29 09:55:03.491 MESZ(+0200),61.183860778808594
245066,2024-05-29 09:55:04.491 MESZ(+0200),61.689998626708984
246066,2024-05-29 09:55:05.491 MESZ(+0200),64.819000244140625
247066,2024-05-29 09:55:06.491 MESZ(+0200),64.819000244140625
248066,2024-05-29 09:55:07.491 MESZ(+0200),66.039848327636719
249067,2024-05-29 09:55:08.492 MESZ(+0200),66.194923400878906
250067,2024-05-29 09:55:09.492 MESZ(+0200),71.328094482421875
251067,2024-05-29 09:55:10.492 MESZ(+0200),74.7198486328125
252067,2024-05-29 09:55:11.492 MESZ(+0200),77.472114562988281
253068,2024-05-29 09:55:12.493 MESZ(+0200),77.758720397949219
254068,2024-05-29 09:55:13.493 MESZ(+0200),78.646690368652344
255069,2024-05-29 09:55:14.494 MESZ(+0200),78.962478637695312
256071,2024-05-29 09:55:15.496 MESZ(+0200),78.822402954101562
257071,2024-05-29 09:55:16.496 MESZ(+0200),79.129730224609375
258071,2024-05-29 09:55:17.496 MESZ(+0200),79.85394287109375
259071,2024-05-29 09:55:18.496 MESZ(+0200),79.598785400390625
260071,2024-05-29 09:55:19.496 MESZ(+0200),78.173393249511719
261072,2024-05-29 09:55:20.497 MESZ(+0200),76.347450256347656
262072,2024-05-29 09:55:21.497 MESZ(+0200),75.853271484375
263072,2024-05-29 09:55:22.497 MESZ(+0200),75.757484436035156
264073,2024-05-29 09:55:23.498 MESZ(+0200),73.5677490234375
265074,2024-05-29 09:55:24.499 MESZ(+0200),71.957450866699219
266075,2024-05-29 09:55:25.500 MESZ(+0200),72.536079406738281
267075,2024-05-29 09:55:26.500 MESZ(+0200),72.501350402832031
268075,2024-05-29 09:55:27.500 MESZ(+0200),71.082832336425781
269075,2024-05-29 09:55:28.500 MESZ(+0200),71.042022705078125
270075,2024-05-29 09:55:29.500 MESZ(+0200),70.779792785644531
271076,2024-05-29 09:55:30.501 MESZ(+0200),71.452537536621094
272076,2024-05-29 09:55:31.501 MESZ(+0200),71.520584106445312
273076,2024-05-29 09:55:32.501 MESZ(+0200),71.874931335449219
274076,2024-05-29 09:55:33.501 MESZ(+0200),71.910568237304688
275076,2024-05-29 09:55:34.501 MESZ(+0200),72.372482299804688
276076,2024-05-29 09:55:35.501 MESZ(+0200),72.565345764160156
277077,2024-05-29 09:55:36.502 MESZ(+0200),72.584709167480469
278077,2024-05-29 09:55:37.502 MESZ(+0200),72.88055419921875
279077,2024-05-29 09:55:38.502 MESZ(+0200),72.910255432128906
280078,2024-05-29 09:55:39.503 MESZ(+0200),72.913253784179688
281078,2024-05-29 09:55:40.503 MESZ(+0200),72.972137451171875
282078,2024-05-29 09:55:41.503 MESZ(+0200),78.52679443359375
283078,2024-05-29 09:55:42.503 MESZ(+0200),81.867240905761719
284078,2024-05-29 09:55:43.503 MESZ(+0200),89.456192016601562
285078,2024-05-29 09:55:44.503 MESZ(+0200),95.015022277832031
286078,2024-05-29 09:55:45.503 MESZ(+0200),96.008407592773438
287078,2024-05-29 09:55:46.503 MESZ(+0200),103.74123382568359
288079,2024-05-29 09:55:47.504 MESZ(+0200),103.74123382568359
289079,2024-05-29 09:55:48.504 MESZ(+0200),106.33393096923828
290079,2024-05-29 09:55:49.504 MESZ(+0200),105.47273254394531
291080,2024-05-29 09:55:50.505 MESZ(+0200),105.38746643066406
292080,2024-05-29 09:55:51.505 MESZ(+0200),106.23193359375
293080,2024-05-29 09:55:52.505 MESZ(+0200),106.61698913574219
294080,2024-05-29 09:55:53.505 MESZ(+0200),103.791015625
295080,2024-05-29 09:55:54.505 MESZ(+0200),106.33917999267578
296080,2024-05-29 09:55:55.505 MESZ(+0200),106.60105133056641
297080,2024-05-29 09:55:56.505 MESZ(+0200),102.05868530273438
298080,2024-05-29 09:55:57.505 MESZ(+0200),94.851776123046875
299081,2024-05-29 09:55:58.506 MESZ(+0200),87.558143615722656
300081,2024-05-29 09:55:59.506 MESZ(+0200),85.376976013183594
301082,2024-05-29 09:56:00.507 MESZ(+0200),83.177749633789062
302082,2024-05-29 09:56:01.507 MESZ(+0200),89.877166748046875
303082,2024-05-29 09:56:02.507 MESZ(+0200),83.950630187988281
304082,2024-05-29 09:56:03.507 MESZ(+0200),81.52313232421875
305082,2024-05-29 09:56:04.507 MESZ(+0200),81.3768310546875
306083,2024-05-29 09:56:05.508 MESZ(+0200),73.8116455078125
307083,2024-05-29 09:56:06.508 MESZ(+0200),72.026878356933594
308083,2024-05-29 09:56:07.508 MESZ(+0200),71.975738525390625
309084,2024-05-29 09:56:08.509 MESZ(+0200),71.970588684082031
310084,2024-05-29 09:56:09.509 MESZ(+0200),75.84881591796875
311084,2024-05-29 09:56:10.509 MESZ(+0200),71.560691833496094
312084,2024-05-29 09:56:11.509 MESZ(+0200),69.808204650878906
313084,2024-05-29 09:56:12.509 MESZ(+0200),69.637733459472656
314085,2024-05-29 09:56:13.510 MESZ(+0200),75.623428344726562
315085,2024-05-29 09:56:14.510 MESZ(+0200),80.330169677734375
316085,2024-05-29 09:56:15.510 MESZ(+0200),82.923660278320312
317085,2024-05-29 09:56:16.510 MESZ(+0200),83.622123718261719
318085,2024-05-29 09:56:17.510 MESZ(+0200),83.692649841308594
319085,2024-05-29 09:56:18.510 MESZ(+0200),102.24521636962891
320085,2024-05-29 09:56:19.510 MESZ(+0200),85.241981506347656
321086,2024-05-29 09:56:20.511 MESZ(+0200),83.852005004882812
322086,2024-05-29 09:56:21.511 MESZ(+0200),83.560783386230469
323086,2024-05-29 09:56:22.511 MESZ(+0200),81.722618103027344
324086,2024-05-29 09:56:23.511 MESZ(+0200),66.923324584960938
325086,2024-05-29 09:56:24.511 MESZ(+0200),62.0540771484375
326086,2024-05-29 09:56:25.511 MESZ(+0200),62.0540771484375
327087,2024-05-29 09:56:26.512 MESZ(+0200),60.290176391601562
328087,2024-05-29 09:56:27.512 MESZ(+0200),60.119380950927734
329087,2024-05-29 09:56:28.512 MESZ(+0200),62.42633056640625
330087,2024-05-29 09:56:29.512 MESZ(+0200),64.248176574707031
331088,2024-05-29 09:56:30.513 MESZ(+0200),71.039131164550781
332088,2024-05-29 09:56:31.513 MESZ(+0200),77.047500610351562
333088,2024-05-29 09:56:32.513 MESZ(+0200),79.645210266113281
334088,2024-05-29 09:56:33.513 MESZ(+0200),81.877540588378906
335089,2024-05-29 09:56:34.514 MESZ(+0200),85.624343872070312
336089,2024-05-29 09:56:35.514 MESZ(+0200),89.188735961914062
337089,2024-05-29 09:56:36.514 MESZ(+0200),91.976638793945312
338089,2024-05-29 09:56:37.514 MESZ(+0200),92.265228271484375
339089,2024-05-29 09:56:38.514 MESZ(+0200),92.294151306152344
340089,2024-05-29 09:56:39.514 MESZ(+0200),90.130531311035156
341089,2024-05-29 09:56:40.514 MESZ(+0200),89.9197998046875
342090,2024-05-29 09:56:41.515 MESZ(+0200),85.313941955566406
343090,2024-05-29 09:56:42.515 MESZ(+0200),79.620773315429688
344090,2024-05-29 09:56:43.515 MESZ(+0200),67.573410034179688
345091,2024-05-29 09:56:44.516 MESZ(+0200),66.569183349609375
346091,2024-05-29 09:56:45.516 MESZ(+0200),66.462890625
347091,2024-05-29 09:56:46.516 MESZ(+0200),66.459770202636719
348091,2024-05-29 09:56:47.516 MESZ(+0200),67.302566528320312
349091,2024-05-29 09:56:48.516 MESZ(+0200),80.845794677734375
350091,2024-05-29 09:56:49.516 MESZ(+0200),90.506416320800781
351091,2024-05-29 09:56:50.516 MESZ(+0200),93.013740539550781
352092,2024-05-29 09:56:51.517 MESZ(+0200),94.421463012695312
353092,2024-05-29 09:56:52.517 MESZ(+0200),96.772598266601562
354093,2024-05-29 09:56:53.518 MESZ(+0200),102.33015441894531
355093,2024-05-29 09:56:54.518 MESZ(+0200),110.92156982421875
356094,2024-05-29 09:56:55.519 MESZ(+0200),120.114013671875
357094,2024-05-29 09:56:56.519 MESZ(+0200),129.79881286621094
358095,2024-05-29 09:56:57.520 MESZ(+0200),130.85554504394531
359095,2024-05-29 09:56:58.520 MESZ(+0200),130.96217346191406
360095,2024-05-29 09:56:59.520 MESZ(+0200),130.97285461425781
361097,2024-05-29 09:57:00.522 MESZ(+0200),130.97396850585938
362097,2024-05-29 09:57:01.522 MESZ(+0200),94.788925170898438
363097,2024-05-29 09:57:02.522 MESZ(+0200),84.049942016601562
364097,2024-05-29 09:57:03.522 MESZ(+0200),80.048667907714844
365097,2024-05-29 09:57:04.522 MESZ(+0200),77.7314453125
366098,2024-05-29 09:57:05.523 MESZ(+0200),77.101478576660156
367098,2024-05-29 09:57:06.523 MESZ(+0200),77.006690979003906
368098,2024-05-29 09:57:07.523 MESZ(+0200),75.813369750976562
369098,2024-05-29 09:57:08.523 MESZ(+0200),75.476936340332031
370099,2024-05-29 09:57:09.524 MESZ(+0200),75.476936340332031
371099,2024-05-29 09:57:10.524 MESZ(+0200),76.140228271484375
372099,2024-05-29 09:57:11.524 MESZ(+0200),75.728523254394531
373099,2024-05-29 09:57:12.524 MESZ(+0200),75.468490600585938
374100,2024-05-29 09:57:13.525 MESZ(+0200),67.079139709472656
375100,2024-05-29 09:57:14.525 MESZ(+0200),62.284877777099609
376100,2024-05-29 09:57:15.525 MESZ(+0200),61.843490600585938
377100,2024-05-29 09:57:16.525 MESZ(+0200),61.799732208251953
378100,2024-05-29 09:57:17.525 MESZ(+0200),61.795372009277344
379100,2024-05-29 09:57:18.525 MESZ(+0200),65.90570068359375
380101,2024-05-29 09:57:19.526 MESZ(+0200),76.949729919433594
381101,2024-05-29 09:57:20.526 MESZ(+0200),82.665328979492188
382101,2024-05-29 09:57:21.526 MESZ(+0200),88.708236694335938
383101,2024-05-29 09:57:22.526 MESZ(+0200),100.42813873291016
384101,2024-05-29 09:57:23.526 MESZ(+0200),102.0870361328125
385102,2024-05-29 09:57:24.527 MESZ(+0200),105.967041015625
386102,2024-05-29 09:57:25.527 MESZ(+0200),108.84359741210938
387102,2024-05-29 09:57:26.527 MESZ(+0200),110.35916137695312
388103,2024-05-29 09:57:27.528 MESZ(+0200),114.74549102783203
389103,2024-05-29 09:57:28.528 MESZ(+0200),118.391845703125
390103,2024-05-29 09:57:29.528 MESZ(+0200),121.77940368652344
391103,2024-05-29 09:57:30.528 MESZ(+0200),123.02536773681641
392103,2024-05-29 09:57:31.528 MESZ(+0200),120.49124145507812
393103,2024-05-29 09:57:32.528 MESZ(+0200),119.43002319335938
394104,2024-05-29 09:57:33.529 MESZ(+0200),123.28005218505859
395105,2024-05-29 09:57:34.530 MESZ(+0200),126.31533813476562
396105,2024-05-29 09:57:35.530 MESZ(+0200),126.62718200683594
397105,2024-05-29 09:57:36.530 MESZ(+0200),126.65850830078125
