t_delta,datetime,visibility
37010,2024-02-28 11:08:01.497 MEZ(+0100),329.15640258789062
38010,2024-02-28 11:08:02.497 MEZ(+0100),326.47222900390625
39010,2024-02-28 11:08:03.497 MEZ(+0100),325.278564453125
40010,2024-02-28 11:08:04.497 MEZ(+0100),324.95565795898438
41010,2024-02-28 11:08:05.497 MEZ(+0100),320.83648681640625
42011,2024-02-28 11:08:06.498 MEZ(+0100),315.6025390625
43011,2024-02-28 11:08:07.498 MEZ(+0100),311.12030029296875
44011,2024-02-28 11:08:08.498 MEZ(+0100),308.71234130859375
45012,2024-02-28 11:08:09.499 MEZ(+0100),255.83932495117188
46012,2024-02-28 11:08:10.499 MEZ(+0100),140.48674011230469
47012,2024-02-28 11:08:11.499 MEZ(+0100),39.731330871582031
48012,2024-02-28 11:08:12.499 MEZ(+0100),29.165679931640625
49012,2024-02-28 11:08:13.499 MEZ(+0100),27.691926956176758
50012,2024-02-28 11:08:14.499 MEZ(+0100),26.862178802490234
51013,2024-02-28 11:08:15.500 MEZ(+0100),26.274265289306641
52013,2024-02-28 11:08:16.500 MEZ(+0100),26.199850082397461
53013,2024-02-28 11:08:17.500 MEZ(+0100),26.192415237426758
54013,2024-02-28 11:08:18.500 MEZ(+0100),25.77372932434082
55013,2024-02-28 11:08:19.500 MEZ(+0100),25.562168121337891
56013,2024-02-28 11:08:20.500 MEZ(+0100),25.497640609741211
57014,2024-02-28 11:08:21.501 MEZ(+0100),25.489391326904297
58014,2024-02-28 11:08:22.501 MEZ(+0100),25.494312286376953
59014,2024-02-28 11:08:23.501 MEZ(+0100),25.496618270874023
60014,2024-02-28 11:08:24.501 MEZ(+0100),25.558048248291016
61014,2024-02-28 11:08:25.501 MEZ(+0100),26.771230697631836
62014,2024-02-28 11:08:26.501 MEZ(+0100),25.978132247924805
63015,2024-02-28 11:08:27.502 MEZ(+0100),25.625076293945312
64015,2024-02-28 11:08:28.502 MEZ(+0100),28.814027786254883
65015,2024-02-28 11:08:29.502 MEZ(+0100),31.359043121337891
66015,2024-02-28 11:08:30.502 MEZ(+0100),33.625068664550781
67016,2024-02-28 11:08:31.503 MEZ(+0100),34.55316162109375
68016,2024-02-28 11:08:32.503 MEZ(+0100),35.634078979492188
69016,2024-02-28 11:08:33.503 MEZ(+0100),36.352413177490234
70016,2024-02-28 11:08:34.503 MEZ(+0100),36.115207672119141
71016,2024-02-28 11:08:35.503 MEZ(+0100),36.393058776855469
72016,2024-02-28 11:08:36.503 MEZ(+0100),36.871414184570312
73016,2024-02-28 11:08:37.503 MEZ(+0100),37.918323516845703
74017,2024-02-28 11:08:38.504 MEZ(+0100),36.568199157714844
75017,2024-02-28 11:08:39.504 MEZ(+0100),35.886604309082031
76017,2024-02-28 11:08:40.504 MEZ(+0100),35.338993072509766
77018,2024-02-28 11:08:41.505 MEZ(+0100),34.124603271484375
78018,2024-02-28 11:08:42.505 MEZ(+0100),32.801277160644531
79018,2024-02-28 11:08:43.505 MEZ(+0100),32.427520751953125
80018,2024-02-28 11:08:44.505 MEZ(+0100),32.479118347167969
81018,2024-02-28 11:08:45.505 MEZ(+0100),32.479118347167969
82018,2024-02-28 11:08:46.505 MEZ(+0100),31.797527313232422
83018,2024-02-28 11:08:47.505 MEZ(+0100),31.187843322753906
84018,2024-02-28 11:08:48.505 MEZ(+0100),30.94139289855957
85019,2024-02-28 11:08:49.506 MEZ(+0100),30.157321929931641
86019,2024-02-28 11:08:50.506 MEZ(+0100),28.73829460144043
87020,2024-02-28 11:08:51.507 MEZ(+0100),27.420759201049805
88020,2024-02-28 11:08:52.507 MEZ(+0100),27.11370849609375
89020,2024-02-28 11:08:53.507 MEZ(+0100),26.385635375976562
90021,2024-02-28 11:08:54.508 MEZ(+0100),24.087818145751953
91021,2024-02-28 11:08:55.508 MEZ(+0100),23.843124389648438
92021,2024-02-28 11:08:56.508 MEZ(+0100),22.56318473815918
93021,2024-02-28 11:08:57.508 MEZ(+0100),22.010574340820312
94022,2024-02-28 11:08:58.509 MEZ(+0100),21.37336540222168
95022,2024-02-28 11:08:59.509 MEZ(+0100),21.311687469482422
96022,2024-02-28 11:09:00.509 MEZ(+0100),21.730400085449219
97022,2024-02-28 11:09:01.509 MEZ(+0100),22.003440856933594
98023,2024-02-28 11:09:02.510 MEZ(+0100),22.793756484985352
99023,2024-02-28 11:09:03.510 MEZ(+0100),23.076982498168945
100023,2024-02-28 11:09:04.510 MEZ(+0100),23.076515197753906
101023,2024-02-28 11:09:05.510 MEZ(+0100),22.441064834594727
102023,2024-02-28 11:09:06.510 MEZ(+0100),22.229097366333008
103023,2024-02-28 11:09:07.510 MEZ(+0100),22.208145141601562
104024,2024-02-28 11:09:08.511 MEZ(+0100),22.206027984619141
105024,2024-02-28 11:09:09.511 MEZ(+0100),21.670633316040039
106024,2024-02-28 11:09:10.511 MEZ(+0100),20.617599487304688
107024,2024-02-28 11:09:11.511 MEZ(+0100),18.919166564941406
108025,2024-02-28 11:09:12.512 MEZ(+0100),18.718708038330078
109025,2024-02-28 11:09:13.512 MEZ(+0100),17.51167106628418
110026,2024-02-28 11:09:14.513 MEZ(+0100),17.126092910766602
111026,2024-02-28 11:09:15.513 MEZ(+0100),16.59852409362793
112026,2024-02-28 11:09:16.513 MEZ(+0100),16.260173797607422
113026,2024-02-28 11:09:17.513 MEZ(+0100),16.218360900878906
114027,2024-02-28 11:09:18.514 MEZ(+0100),16.214183807373047
115027,2024-02-28 11:09:19.514 MEZ(+0100),15.840696334838867
116027,2024-02-28 11:09:20.514 MEZ(+0100),15.789873123168945
117027,2024-02-28 11:09:21.514 MEZ(+0100),15.621505737304688
118028,2024-02-28 11:09:22.515 MEZ(+0100),15.453969955444336
119029,2024-02-28 11:09:23.516 MEZ(+0100),15.367773056030273
120029,2024-02-28 11:09:24.516 MEZ(+0100),15.528515815734863
121030,2024-02-28 11:09:25.517 MEZ(+0100),15.542251586914062
122030,2024-02-28 11:09:26.517 MEZ(+0100),15.542823791503906
123030,2024-02-28 11:09:27.517 MEZ(+0100),15.47999095916748
124030,2024-02-28 11:09:28.517 MEZ(+0100),15.250346183776855
125030,2024-02-28 11:09:29.517 MEZ(+0100),15.396361351013184
126030,2024-02-28 11:09:30.517 MEZ(+0100),15.396361351013184
127031,2024-02-28 11:09:31.518 MEZ(+0100),15.465343475341797
128031,2024-02-28 11:09:32.518 MEZ(+0100),15.519956588745117
129031,2024-02-28 11:09:33.518 MEZ(+0100),15.749020576477051
130031,2024-02-28 11:09:34.518 MEZ(+0100),16.257307052612305
131031,2024-02-28 11:09:35.518 MEZ(+0100),16.517267227172852
132031,2024-02-28 11:09:36.518 MEZ(+0100),16.688705444335938
133031,2024-02-28 11:09:37.518 MEZ(+0100),16.73260498046875
134032,2024-02-28 11:09:38.519 MEZ(+0100),16.737007141113281
135032,2024-02-28 11:09:39.519 MEZ(+0100),17.212617874145508
136032,2024-02-28 11:09:40.519 MEZ(+0100),16.783803939819336
137032,2024-02-28 11:09:41.519 MEZ(+0100),16.742118835449219
138032,2024-02-28 11:09:42.519 MEZ(+0100),16.249668121337891
139032,2024-02-28 11:09:43.519 MEZ(+0100),16.028125762939453
140032,2024-02-28 11:09:44.519 MEZ(+0100),15.993350982666016
141032,2024-02-28 11:09:45.519 MEZ(+0100),15.864374160766602
142032,2024-02-28 11:09:46.519 MEZ(+0100),15.527388572692871
143032,2024-02-28 11:09:47.519 MEZ(+0100),15.75955867767334
144033,2024-02-28 11:09:48.520 MEZ(+0100),15.716075897216797
145033,2024-02-28 11:09:49.520 MEZ(+0100),15.394833564758301
146033,2024-02-28 11:09:50.520 MEZ(+0100),14.72501277923584
147034,2024-02-28 11:09:51.521 MEZ(+0100),14.324344635009766
148034,2024-02-28 11:09:52.521 MEZ(+0100),14.227770805358887
149035,2024-02-28 11:09:53.522 MEZ(+0100),14.201004028320312
150035,2024-02-28 11:09:54.522 MEZ(+0100),13.73021125793457
151035,2024-02-28 11:09:55.522 MEZ(+0100),13.566783905029297
152035,2024-02-28 11:09:56.522 MEZ(+0100),13.539394378662109
153036,2024-02-28 11:09:57.523 MEZ(+0100),13.485414505004883
154036,2024-02-28 11:09:58.523 MEZ(+0100),13.398320198059082
155036,2024-02-28 11:09:59.523 MEZ(+0100),13.445368766784668
156036,2024-02-28 11:10:00.523 MEZ(+0100),13.562836647033691
157036,2024-02-28 11:10:01.523 MEZ(+0100),13.540750503540039
158036,2024-02-28 11:10:02.523 MEZ(+0100),13.536800384521484
159036,2024-02-28 11:10:03.523 MEZ(+0100),13.902769088745117
160036,2024-02-28 11:10:04.523 MEZ(+0100),14.105029106140137
161037,2024-02-28 11:10:05.524 MEZ(+0100),14.139397621154785
162037,2024-02-28 11:10:06.524 MEZ(+0100),14.142842292785645
163037,2024-02-28 11:10:07.524 MEZ(+0100),14.143190383911133
164040,2024-02-28 11:10:08.527 MEZ(+0100),14.014123916625977
165040,2024-02-28 11:10:09.527 MEZ(+0100),13.321588516235352
166040,2024-02-28 11:10:10.527 MEZ(+0100),11.73307991027832
167040,2024-02-28 11:10:11.527 MEZ(+0100),10.970704078674316
168040,2024-02-28 11:10:12.527 MEZ(+0100),10.532756805419922
169040,2024-02-28 11:10:13.527 MEZ(+0100),10.358101844787598
170041,2024-02-28 11:10:14.528 MEZ(+0100),10.324073791503906
171041,2024-02-28 11:10:15.528 MEZ(+0100),10.324073791503906
172041,2024-02-28 11:10:16.528 MEZ(+0100),10.32069206237793
173041,2024-02-28 11:10:17.528 MEZ(+0100),10.320334434509277
174041,2024-02-28 11:10:18.528 MEZ(+0100),10.390895843505859
175041,2024-02-28 11:10:19.528 MEZ(+0100),10.413832664489746
176041,2024-02-28 11:10:20.528 MEZ(+0100),10.579405784606934
177042,2024-02-28 11:10:21.529 MEZ(+0100),10.72301197052002
178042,2024-02-28 11:10:22.529 MEZ(+0100),10.738697052001953
179043,2024-02-28 11:10:23.530 MEZ(+0100),10.874622344970703
180043,2024-02-28 11:10:24.530 MEZ(+0100),11.309747695922852
181043,2024-02-28 11:10:25.530 MEZ(+0100),12.001716613769531
182043,2024-02-28 11:10:26.530 MEZ(+0100),12.075681686401367
183043,2024-02-28 11:10:27.530 MEZ(+0100),12.083128929138184
184043,2024-02-28 11:10:28.530 MEZ(+0100),12.061009407043457
185044,2024-02-28 11:10:29.531 MEZ(+0100),11.79595947265625
186044,2024-02-28 11:10:30.531 MEZ(+0100),11.756274223327637
187044,2024-02-28 11:10:31.531 MEZ(+0100),11.974605560302734
188044,2024-02-28 11:10:32.531 MEZ(+0100),12.067436218261719
189045,2024-02-28 11:10:33.532 MEZ(+0100),12.082303047180176
190045,2024-02-28 11:10:34.532 MEZ(+0100),12.060924530029297
191045,2024-02-28 11:10:35.532 MEZ(+0100),11.849796295166016
192046,2024-02-28 11:10:36.533 MEZ(+0100),11.819403648376465
193047,2024-02-28 11:10:37.534 MEZ(+0100),11.671853065490723
194047,2024-02-28 11:10:38.534 MEZ(+0100),11.509357452392578
195047,2024-02-28 11:10:39.534 MEZ(+0100),11.19841480255127
196047,2024-02-28 11:10:40.534 MEZ(+0100),10.994826316833496
197047,2024-02-28 11:10:41.534 MEZ(+0100),10.934347152709961
198047,2024-02-28 11:10:42.534 MEZ(+0100),10.942956924438477
199047,2024-02-28 11:10:43.534 MEZ(+0100),10.932710647583008
200048,2024-02-28 11:10:44.535 MEZ(+0100),10.841521263122559
201048,2024-02-28 11:10:45.535 MEZ(+0100),10.813052177429199
202049,2024-02-28 11:10:46.536 MEZ(+0100),10.810227394104004
203049,2024-02-28 11:10:47.536 MEZ(+0100),10.809940338134766
204050,2024-02-28 11:10:48.537 MEZ(+0100),10.809916496276855
205050,2024-02-28 11:10:49.537 MEZ(+0100),10.712715148925781
206051,2024-02-28 11:10:50.538 MEZ(+0100),10.702462196350098
207051,2024-02-28 11:10:51.538 MEZ(+0100),10.248283386230469
208051,2024-02-28 11:10:52.538 MEZ(+0100),10.120416641235352
209052,2024-02-28 11:10:53.539 MEZ(+0100),10.023469924926758
210053,2024-02-28 11:10:54.540 MEZ(+0100),9.9501428604125977
211053,2024-02-28 11:10:55.540 MEZ(+0100),9.8792524337768555
212053,2024-02-28 11:10:56.540 MEZ(+0100),9.6190052032470703
213054,2024-02-28 11:10:57.541 MEZ(+0100),9.7014360427856445
214054,2024-02-28 11:10:58.541 MEZ(+0100),9.9267539978027344
215054,2024-02-28 11:10:59.541 MEZ(+0100),9.9267539978027344
216054,2024-02-28 11:11:00.541 MEZ(+0100),9.9498825073242188
217055,2024-02-28 11:11:01.542 MEZ(+0100),10.037075996398926
218055,2024-02-28 11:11:02.542 MEZ(+0100),10.188909530639648
219056,2024-02-28 11:11:03.543 MEZ(+0100),10.217945098876953
220056,2024-02-28 11:11:04.543 MEZ(+0100),10.254168510437012
221056,2024-02-28 11:11:05.543 MEZ(+0100),10.213253021240234
222056,2024-02-28 11:11:06.543 MEZ(+0100),10.370266914367676
223057,2024-02-28 11:11:07.544 MEZ(+0100),10.463129043579102
224057,2024-02-28 11:11:08.544 MEZ(+0100),10.544857025146484
225057,2024-02-28 11:11:09.544 MEZ(+0100),10.65555477142334
226057,2024-02-28 11:11:10.544 MEZ(+0100),10.728708267211914
227057,2024-02-28 11:11:11.544 MEZ(+0100),10.752416610717773
228057,2024-02-28 11:11:12.544 MEZ(+0100),10.822684288024902
229057,2024-02-28 11:11:13.544 MEZ(+0100),10.878315925598145
230058,2024-02-28 11:11:14.545 MEZ(+0100),10.920555114746094
231058,2024-02-28 11:11:15.545 MEZ(+0100),10.92479133605957
232058,2024-02-28 11:11:16.545 MEZ(+0100),10.925216674804688
233058,2024-02-28 11:11:17.545 MEZ(+0100),10.878145217895508
234059,2024-02-28 11:11:18.546 MEZ(+0100),10.868633270263672
235059,2024-02-28 11:11:19.546 MEZ(+0100),10.867681503295898
236060,2024-02-28 11:11:20.547 MEZ(+0100),10.61213493347168
237060,2024-02-28 11:11:21.547 MEZ(+0100),10.518702507019043
238060,2024-02-28 11:11:22.547 MEZ(+0100),10.509437561035156
239061,2024-02-28 11:11:23.548 MEZ(+0100),10.508524894714355
240061,2024-02-28 11:11:24.548 MEZ(+0100),10.47021484375
241061,2024-02-28 11:11:25.548 MEZ(+0100),10.196293830871582
242061,2024-02-28 11:11:26.548 MEZ(+0100),10.09117317199707
243061,2024-02-28 11:11:27.548 MEZ(+0100),10.730474472045898
244062,2024-02-28 11:11:28.549 MEZ(+0100),10.92311954498291
245062,2024-02-28 11:11:29.549 MEZ(+0100),10.944012641906738
246062,2024-02-28 11:11:30.549 MEZ(+0100),10.94610595703125
247063,2024-02-28 11:11:31.550 MEZ(+0100),10.765626907348633
248063,2024-02-28 11:11:32.550 MEZ(+0100),10.726706504821777
249063,2024-02-28 11:11:33.550 MEZ(+0100),10.518893241882324
250063,2024-02-28 11:11:34.550 MEZ(+0100),10.584659576416016
251063,2024-02-28 11:11:35.550 MEZ(+0100),10.581463813781738
252063,2024-02-28 11:11:36.550 MEZ(+0100),10.670744895935059
253063,2024-02-28 11:11:37.550 MEZ(+0100),10.717219352722168
254064,2024-02-28 11:11:38.551 MEZ(+0100),10.499530792236328
255065,2024-02-28 11:11:39.552 MEZ(+0100),10.417617797851562
256066,2024-02-28 11:11:40.553 MEZ(+0100),10.409491539001465
257066,2024-02-28 11:11:41.553 MEZ(+0100),10.408687591552734
258066,2024-02-28 11:11:42.553 MEZ(+0100),10.363734245300293
259066,2024-02-28 11:11:43.553 MEZ(+0100),10.363734245300293
260066,2024-02-28 11:11:44.553 MEZ(+0100),10.199375152587891
261066,2024-02-28 11:11:45.553 MEZ(+0100),10.150360107421875
262066,2024-02-28 11:11:46.553 MEZ(+0100),9.8714218139648438
263067,2024-02-28 11:11:47.554 MEZ(+0100),9.6436376571655273
264067,2024-02-28 11:11:48.554 MEZ(+0100),9.4307746887207031
265067,2024-02-28 11:11:49.554 MEZ(+0100),9.4246606826782227
266067,2024-02-28 11:11:50.554 MEZ(+0100),9.4240503311157227
267067,2024-02-28 11:11:51.554 MEZ(+0100),9.3567924499511719
268067,2024-02-28 11:11:52.554 MEZ(+0100),9.4010038375854492
269067,2024-02-28 11:11:53.554 MEZ(+0100),9.6386375427246094
270067,2024-02-28 11:11:54.554 MEZ(+0100),10.00532341003418
271068,2024-02-28 11:11:55.555 MEZ(+0100),10.160360336303711
272068,2024-02-28 11:11:56.555 MEZ(+0100),10.209885597229004
273068,2024-02-28 11:11:57.555 MEZ(+0100),10.214851379394531
274068,2024-02-28 11:11:58.555 MEZ(+0100),10.192103385925293
275069,2024-02-28 11:11:59.556 MEZ(+0100),9.951298713684082
276069,2024-02-28 11:12:00.556 MEZ(+0100),9.7842741012573242
277069,2024-02-28 11:12:01.556 MEZ(+0100),9.7278347015380859
278069,2024-02-28 11:12:02.556 MEZ(+0100),9.5799379348754883
279069,2024-02-28 11:12:03.556 MEZ(+0100),9.4975681304931641
280070,2024-02-28 11:12:04.557 MEZ(+0100),9.4894046783447266
281070,2024-02-28 11:12:05.557 MEZ(+0100),9.452794075012207
282070,2024-02-28 11:12:06.557 MEZ(+0100),9.4491491317749023
283071,2024-02-28 11:12:07.558 MEZ(+0100),9.4958276748657227
284071,2024-02-28 11:12:08.558 MEZ(+0100),9.6641359329223633
285071,2024-02-28 11:12:09.558 MEZ(+0100),9.7773494720458984
286071,2024-02-28 11:12:10.558 MEZ(+0100),9.8829879760742188
287072,2024-02-28 11:12:11.559 MEZ(+0100),9.9654045104980469
288073,2024-02-28 11:12:12.560 MEZ(+0100),10.135437965393066
289073,2024-02-28 11:12:13.560 MEZ(+0100),10.366667747497559
290073,2024-02-28 11:12:14.560 MEZ(+0100),10.456145286560059
291073,2024-02-28 11:12:15.560 MEZ(+0100),10.481990814208984
292073,2024-02-28 11:12:16.560 MEZ(+0100),10.406083106994629
293073,2024-02-28 11:12:17.560 MEZ(+0100),10.397319793701172
294073,2024-02-28 11:12:18.560 MEZ(+0100),10.282917022705078
295073,2024-02-28 11:12:19.560 MEZ(+0100),10.008805274963379
296073,2024-02-28 11:12:20.560 MEZ(+0100),9.9607973098754883
297074,2024-02-28 11:12:21.561 MEZ(+0100),9.9508209228515625
298074,2024-02-28 11:12:22.561 MEZ(+0100),9.8524465560913086
299074,2024-02-28 11:12:23.561 MEZ(+0100),9.8234682083129883
300074,2024-02-28 11:12:24.561 MEZ(+0100),9.76513671875
301075,2024-02-28 11:12:25.562 MEZ(+0100),9.7220926284790039
302075,2024-02-28 11:12:26.562 MEZ(+0100),9.7178173065185547
303075,2024-02-28 11:12:27.562 MEZ(+0100),9.7362060546875
304075,2024-02-28 11:12:28.562 MEZ(+0100),9.7440185546875
305075,2024-02-28 11:12:29.562 MEZ(+0100),9.8317842483520508
306075,2024-02-28 11:12:30.562 MEZ(+0100),10.023147583007812
307076,2024-02-28 11:12:31.563 MEZ(+0100),10.218724250793457
308076,2024-02-28 11:12:32.563 MEZ(+0100),10.218724250793457
309076,2024-02-28 11:12:33.563 MEZ(+0100),10.27889347076416
310076,2024-02-28 11:12:34.563 MEZ(+0100),10.284964561462402
311076,2024-02-28 11:12:35.563 MEZ(+0100),10.4017333984375
312076,2024-02-28 11:12:36.563 MEZ(+0100),10.417875289916992
313077,2024-02-28 11:12:37.564 MEZ(+0100),10.408290863037109
314077,2024-02-28 11:12:38.564 MEZ(+0100),10.320346832275391
315078,2024-02-28 11:12:39.565 MEZ(+0100),9.8835248947143555
316078,2024-02-28 11:12:40.565 MEZ(+0100),9.8356266021728516
317078,2024-02-28 11:12:41.565 MEZ(+0100),9.787205696105957
318079,2024-02-28 11:12:42.566 MEZ(+0100),9.5593090057373047
319079,2024-02-28 11:12:43.566 MEZ(+0100),9.368865966796875
320079,2024-02-28 11:12:44.566 MEZ(+0100),9.3130550384521484
321079,2024-02-28 11:12:45.566 MEZ(+0100),9.2478170394897461
322080,2024-02-28 11:12:46.567 MEZ(+0100),9.2259140014648438
323081,2024-02-28 11:12:47.568 MEZ(+0100),9.2237377166748047
324081,2024-02-28 11:12:48.568 MEZ(+0100),9.2470169067382812
325081,2024-02-28 11:12:49.568 MEZ(+0100),9.3237276077270508
326081,2024-02-28 11:12:50.568 MEZ(+0100),9.4090814590454102
327082,2024-02-28 11:12:51.569 MEZ(+0100),9.4535112380981445
328082,2024-02-28 11:12:52.569 MEZ(+0100),9.4625272750854492
329082,2024-02-28 11:12:53.569 MEZ(+0100),9.4634304046630859
330082,2024-02-28 11:12:54.569 MEZ(+0100),9.4491214752197266
331082,2024-02-28 11:12:55.569 MEZ(+0100),9.2762365341186523
332083,2024-02-28 11:12:56.570 MEZ(+0100),9.2525558471679688
333084,2024-02-28 11:12:57.571 MEZ(+0100),9.1716766357421875
334084,2024-02-28 11:12:58.571 MEZ(+0100),9.163665771484375
335085,2024-02-28 11:12:59.572 MEZ(+0100),9.0494518280029297
336085,2024-02-28 11:13:00.572 MEZ(+0100),8.9689960479736328
337085,2024-02-28 11:13:01.572 MEZ(+0100),8.7367734909057617
338085,2024-02-28 11:13:02.572 MEZ(+0100),8.8332672119140625
339085,2024-02-28 11:13:03.572 MEZ(+0100),8.9094171524047852
340085,2024-02-28 11:13:04.572 MEZ(+0100),8.9645299911499023
341086,2024-02-28 11:13:05.573 MEZ(+0100),9.0525884628295898
342086,2024-02-28 11:13:06.573 MEZ(+0100),9.1346864700317383
343086,2024-02-28 11:13:07.573 MEZ(+0100),9.2895641326904297
344086,2024-02-28 11:13:08.573 MEZ(+0100),9.015721321105957
345086,2024-02-28 11:13:09.573 MEZ(+0100),8.9397687911987305
346086,2024-02-28 11:13:10.573 MEZ(+0100),8.9322443008422852
347087,2024-02-28 11:13:11.574 MEZ(+0100),8.9314975738525391
348087,2024-02-28 11:13:12.574 MEZ(+0100),9.0769996643066406
349088,2024-02-28 11:13:13.575 MEZ(+0100),9.0769996643066406
350088,2024-02-28 11:13:14.575 MEZ(+0100),9.2932777404785156
351088,2024-02-28 11:13:15.575 MEZ(+0100),9.3555622100830078
352088,2024-02-28 11:13:16.575 MEZ(+0100),9.4293489456176758
353089,2024-02-28 11:13:17.576 MEZ(+0100),9.4315299987792969
354089,2024-02-28 11:13:18.576 MEZ(+0100),9.4790878295898438
355089,2024-02-28 11:13:19.576 MEZ(+0100),9.5844345092773438
356089,2024-02-28 11:13:20.576 MEZ(+0100),9.6609992980957031
357089,2024-02-28 11:13:21.576 MEZ(+0100),9.8476953506469727
358089,2024-02-28 11:13:22.576 MEZ(+0100),9.9220409393310547
359089,2024-02-28 11:13:23.576 MEZ(+0100),10.015171051025391
360090,2024-02-28 11:13:24.577 MEZ(+0100),10.158967018127441
361090,2024-02-28 11:13:25.577 MEZ(+0100),10.185053825378418
362090,2024-02-28 11:13:26.577 MEZ(+0100),10.18766975402832
363090,2024-02-28 11:13:27.577 MEZ(+0100),10.221236228942871
364091,2024-02-28 11:13:28.578 MEZ(+0100),10.042071342468262
365092,2024-02-28 11:13:29.579 MEZ(+0100),10.10783576965332
366092,2024-02-28 11:13:30.579 MEZ(+0100),10.443912506103516
367092,2024-02-28 11:13:31.579 MEZ(+0100),10.50222110748291
368093,2024-02-28 11:13:32.580 MEZ(+0100),10.530549049377441
369094,2024-02-28 11:13:33.581 MEZ(+0100),10.53719425201416
370094,2024-02-28 11:13:34.581 MEZ(+0100),10.537861824035645
371094,2024-02-28 11:13:35.581 MEZ(+0100),10.66478443145752
372094,2024-02-28 11:13:36.581 MEZ(+0100),10.705441474914551
373094,2024-02-28 11:13:37.581 MEZ(+0100),10.70953369140625
374094,2024-02-28 11:13:38.581 MEZ(+0100),10.760104179382324
375095,2024-02-28 11:13:39.582 MEZ(+0100),10.730794906616211
376095,2024-02-28 11:13:40.582 MEZ(+0100),10.698848724365234
377095,2024-02-28 11:13:41.582 MEZ(+0100),10.617287635803223
378095,2024-02-28 11:13:42.582 MEZ(+0100),10.696471214294434
379095,2024-02-28 11:13:43.582 MEZ(+0100),10.73235034942627
380095,2024-02-28 11:13:44.582 MEZ(+0100),10.74348258972168
381095,2024-02-28 11:13:45.582 MEZ(+0100),10.744594573974609
382095,2024-02-28 11:13:46.582 MEZ(+0100),10.782191276550293
383095,2024-02-28 11:13:47.582 MEZ(+0100),10.926907539367676
384096,2024-02-28 11:13:48.583 MEZ(+0100),11.466591835021973
385096,2024-02-28 11:13:49.583 MEZ(+0100),11.708556175231934
386096,2024-02-28 11:13:50.583 MEZ(+0100),12.071407318115234
387096,2024-02-28 11:13:51.583 MEZ(+0100),12.222870826721191
388096,2024-02-28 11:13:52.583 MEZ(+0100),12.446660041809082
389096,2024-02-28 11:13:53.583 MEZ(+0100),13.166840553283691
390097,2024-02-28 11:13:54.584 MEZ(+0100),13.24354076385498
391097,2024-02-28 11:13:55.584 MEZ(+0100),13.436569213867188
392098,2024-02-28 11:13:56.585 MEZ(+0100),13.436569213867188
393098,2024-02-28 11:13:57.585 MEZ(+0100),13.798848152160645
394098,2024-02-28 11:13:58.585 MEZ(+0100),14.419796943664551
395098,2024-02-28 11:13:59.585 MEZ(+0100),15.202203750610352
396098,2024-02-28 11:14:00.585 MEZ(+0100),15.226663589477539
