t_delta,datetime,visibility
86025,2024-02-28 12:06:59.985 MEZ(+0100),18.677419662475586
87025,2024-02-28 12:07:00.985 MEZ(+0100),18.677419662475586
88026,2024-02-28 12:07:01.986 MEZ(+0100),18.169034957885742
89026,2024-02-28 12:07:02.986 MEZ(+0100),17.778741836547852
90027,2024-02-28 12:07:03.987 MEZ(+0100),16.839797973632812
91028,2024-02-28 12:07:04.988 MEZ(+0100),16.488777160644531
92028,2024-02-28 12:07:05.988 MEZ(+0100),15.024264335632324
93029,2024-02-28 12:07:06.989 MEZ(+0100),13.66346549987793
94029,2024-02-28 12:07:07.989 MEZ(+0100),12.125868797302246
95029,2024-02-28 12:07:08.989 MEZ(+0100),11.902316093444824
96029,2024-02-28 12:07:09.989 MEZ(+0100),11.901033401489258
97029,2024-02-28 12:07:10.989 MEZ(+0100),11.900905609130859
98030,2024-02-28 12:07:11.990 MEZ(+0100),11.900891304016113
99030,2024-02-28 12:07:12.990 MEZ(+0100),11.900888442993164
100030,2024-02-28 12:07:13.990 MEZ(+0100),11.996807098388672
101030,2024-02-28 12:07:14.990 MEZ(+0100),12.118490219116211
102031,2024-02-28 12:07:15.991 MEZ(+0100),12.631912231445312
103031,2024-02-28 12:07:16.991 MEZ(+0100),12.950095176696777
104032,2024-02-28 12:07:17.992 MEZ(+0100),13.017611503601074
105032,2024-02-28 12:07:18.992 MEZ(+0100),13.024405479431152
106032,2024-02-28 12:07:19.992 MEZ(+0100),12.915552139282227
107033,2024-02-28 12:07:20.993 MEZ(+0100),12.257471084594727
108033,2024-02-28 12:07:21.993 MEZ(+0100),12.086896896362305
109033,2024-02-28 12:07:22.993 MEZ(+0100),11.72944450378418
110033,2024-02-28 12:07:23.993 MEZ(+0100),11.116215705871582
111033,2024-02-28 12:07:24.993 MEZ(+0100),10.138932228088379
112033,2024-02-28 12:07:25.993 MEZ(+0100),10.050713539123535
113033,2024-02-28 12:07:26.993 MEZ(+0100),10.041984558105469
114033,2024-02-28 12:07:27.993 MEZ(+0100),10.041105270385742
115034,2024-02-28 12:07:28.994 MEZ(+0100),10.041021347045898
116034,2024-02-28 12:07:29.994 MEZ(+0100),10.688194274902344
117034,2024-02-28 12:07:30.994 MEZ(+0100),11.783852577209473
118034,2024-02-28 12:07:31.994 MEZ(+0100),12.169656753540039
119034,2024-02-28 12:07:32.994 MEZ(+0100),12.212706565856934
120035,2024-02-28 12:07:33.995 MEZ(+0100),12.21397590637207
121035,2024-02-28 12:07:34.995 MEZ(+0100),12.214101791381836
122035,2024-02-28 12:07:35.995 MEZ(+0100),12.214115142822266
123035,2024-02-28 12:07:36.995 MEZ(+0100),12.234519004821777
124035,2024-02-28 12:07:37.995 MEZ(+0100),12.197492599487305
125036,2024-02-28 12:07:38.996 MEZ(+0100),12.096564292907715
126037,2024-02-28 12:07:39.997 MEZ(+0100),12.042201995849609
127037,2024-02-28 12:07:40.997 MEZ(+0100),12.103480339050293
128038,2024-02-28 12:07:41.998 MEZ(+0100),12.130911827087402
129038,2024-02-28 12:07:42.998 MEZ(+0100),12.403374671936035
130038,2024-02-28 12:07:43.998 MEZ(+0100),12.433850288391113
131039,2024-02-28 12:07:44.999 MEZ(+0100),12.433850288391113
132039,2024-02-28 12:07:45.999 MEZ(+0100),12.43690299987793
133039,2024-02-28 12:07:46.999 MEZ(+0100),12.429189682006836
134039,2024-02-28 12:07:47.999 MEZ(+0100),12.194211959838867
135039,2024-02-28 12:07:48.999 MEZ(+0100),12.028408050537109
136040,2024-02-28 12:07:50.000 MEZ(+0100),11.93808650970459
137040,2024-02-28 12:07:51.000 MEZ(+0100),12.003006935119629
138040,2024-02-28 12:07:52.000 MEZ(+0100),12.009544372558594
139041,2024-02-28 12:07:53.001 MEZ(+0100),11.953911781311035
140041,2024-02-28 12:07:54.001 MEZ(+0100),11.8465576171875
141041,2024-02-28 12:07:55.001 MEZ(+0100),11.72901725769043
142041,2024-02-28 12:07:56.001 MEZ(+0100),11.742852210998535
143042,2024-02-28 12:07:57.002 MEZ(+0100),11.825493812561035
144042,2024-02-28 12:07:58.002 MEZ(+0100),11.834455490112305
145043,2024-02-28 12:07:59.003 MEZ(+0100),11.898412704467773
146043,2024-02-28 12:08:00.003 MEZ(+0100),11.960493087768555
147043,2024-02-28 12:08:01.003 MEZ(+0100),11.966736793518066
148043,2024-02-28 12:08:02.003 MEZ(+0100),11.967362403869629
149043,2024-02-28 12:08:03.003 MEZ(+0100),11.740743637084961
150043,2024-02-28 12:08:04.003 MEZ(+0100),11.652895927429199
151043,2024-02-28 12:08:05.003 MEZ(+0100),11.640398025512695
152044,2024-02-28 12:08:06.004 MEZ(+0100),11.591442108154297
153044,2024-02-28 12:08:07.004 MEZ(+0100),11.563681602478027
154045,2024-02-28 12:08:08.005 MEZ(+0100),11.46171760559082
155046,2024-02-28 12:08:09.006 MEZ(+0100),10.734674453735352
156047,2024-02-28 12:08:10.007 MEZ(+0100),10.440933227539062
157047,2024-02-28 12:08:11.007 MEZ(+0100),10.176349639892578
158047,2024-02-28 12:08:12.007 MEZ(+0100),9.9300632476806641
159047,2024-02-28 12:08:13.007 MEZ(+0100),9.8442716598510742
160048,2024-02-28 12:08:14.008 MEZ(+0100),9.7849044799804688
161048,2024-02-28 12:08:15.008 MEZ(+0100),9.5702428817749023
162048,2024-02-28 12:08:16.008 MEZ(+0100),9.4123907089233398
163048,2024-02-28 12:08:17.008 MEZ(+0100),9.3487348556518555
164048,2024-02-28 12:08:18.008 MEZ(+0100),9.1274394989013672
165048,2024-02-28 12:08:19.008 MEZ(+0100),8.9403667449951172
166048,2024-02-28 12:08:20.008 MEZ(+0100),8.9220829010009766
167049,2024-02-28 12:08:21.009 MEZ(+0100),9.0226716995239258
168049,2024-02-28 12:08:22.009 MEZ(+0100),9.2726202011108398
169049,2024-02-28 12:08:23.009 MEZ(+0100),9.4174280166625977
170050,2024-02-28 12:08:24.010 MEZ(+0100),9.505284309387207
171050,2024-02-28 12:08:25.010 MEZ(+0100),9.7125673294067383
172050,2024-02-28 12:08:26.010 MEZ(+0100),10.070425987243652
173051,2024-02-28 12:08:27.011 MEZ(+0100),10.271015167236328
174051,2024-02-28 12:08:28.011 MEZ(+0100),10.271015167236328
175051,2024-02-28 12:08:29.011 MEZ(+0100),10.55198860168457
176051,2024-02-28 12:08:30.011 MEZ(+0100),10.660146713256836
177051,2024-02-28 12:08:31.011 MEZ(+0100),10.671092987060547
178051,2024-02-28 12:08:32.011 MEZ(+0100),10.672183990478516
179051,2024-02-28 12:08:33.011 MEZ(+0100),10.672286033630371
180052,2024-02-28 12:08:34.012 MEZ(+0100),10.41355037689209
181053,2024-02-28 12:08:35.013 MEZ(+0100),9.3991155624389648
182053,2024-02-28 12:08:36.013 MEZ(+0100),9.1459293365478516
183054,2024-02-28 12:08:37.014 MEZ(+0100),8.7562732696533203
184054,2024-02-28 12:08:38.014 MEZ(+0100),8.7191534042358398
185054,2024-02-28 12:08:39.014 MEZ(+0100),8.5055084228515625
186055,2024-02-28 12:08:40.015 MEZ(+0100),8.3508481979370117
187055,2024-02-28 12:08:41.015 MEZ(+0100),8.2085170745849609
188055,2024-02-28 12:08:42.015 MEZ(+0100),8.1945581436157227
189055,2024-02-28 12:08:43.015 MEZ(+0100),8.193171501159668
190055,2024-02-28 12:08:44.015 MEZ(+0100),8.4330911636352539
191055,2024-02-28 12:08:45.015 MEZ(+0100),8.8936557769775391
192056,2024-02-28 12:08:46.016 MEZ(+0100),8.7439174652099609
193056,2024-02-28 12:08:47.016 MEZ(+0100),8.7236289978027344
194056,2024-02-28 12:08:48.016 MEZ(+0100),8.6620960235595703
195056,2024-02-28 12:08:49.016 MEZ(+0100),8.7192277908325195
196056,2024-02-28 12:08:50.016 MEZ(+0100),9.0809793472290039
197056,2024-02-28 12:08:51.016 MEZ(+0100),9.1673822402954102
198058,2024-02-28 12:08:52.018 MEZ(+0100),8.8472499847412109
199058,2024-02-28 12:08:53.018 MEZ(+0100),9.0947084426879883
200059,2024-02-28 12:08:54.019 MEZ(+0100),9.146306037902832
201059,2024-02-28 12:08:55.019 MEZ(+0100),9.1514968872070312
202059,2024-02-28 12:08:56.019 MEZ(+0100),9.1691036224365234
203061,2024-02-28 12:08:57.021 MEZ(+0100),9.2191801071166992
204061,2024-02-28 12:08:58.021 MEZ(+0100),9.3650875091552734
205061,2024-02-28 12:08:59.021 MEZ(+0100),9.4283256530761719
206061,2024-02-28 12:09:00.021 MEZ(+0100),9.4157352447509766
207061,2024-02-28 12:09:01.021 MEZ(+0100),9.509099006652832
208061,2024-02-28 12:09:02.021 MEZ(+0100),9.6385231018066406
209061,2024-02-28 12:09:03.021 MEZ(+0100),9.653376579284668
210062,2024-02-28 12:09:04.022 MEZ(+0100),9.6919717788696289
211062,2024-02-28 12:09:05.022 MEZ(+0100),9.5393495559692383
212062,2024-02-28 12:09:06.022 MEZ(+0100),9.4253044128417969
213063,2024-02-28 12:09:07.023 MEZ(+0100),9.3868112564086914
214063,2024-02-28 12:09:08.023 MEZ(+0100),9.3677845001220703
215064,2024-02-28 12:09:09.024 MEZ(+0100),9.3677845001220703
216064,2024-02-28 12:09:10.024 MEZ(+0100),9.2115545272827148
217064,2024-02-28 12:09:11.024 MEZ(+0100),9.1765832901000977
218064,2024-02-28 12:09:12.024 MEZ(+0100),9.1755161285400391
219064,2024-02-28 12:09:13.024 MEZ(+0100),9.1754121780395508
220064,2024-02-28 12:09:14.024 MEZ(+0100),9.1754007339477539
221064,2024-02-28 12:09:15.024 MEZ(+0100),9.3215227127075195
222065,2024-02-28 12:09:16.025 MEZ(+0100),9.6177949905395508
223066,2024-02-28 12:09:17.026 MEZ(+0100),9.8686151504516602
224066,2024-02-28 12:09:18.026 MEZ(+0100),10.066164016723633
225066,2024-02-28 12:09:19.026 MEZ(+0100),10.072110176086426
226067,2024-02-28 12:09:20.027 MEZ(+0100),10.072689056396484
227067,2024-02-28 12:09:21.027 MEZ(+0100),10.072742462158203
228067,2024-02-28 12:09:22.027 MEZ(+0100),9.9580841064453125
229067,2024-02-28 12:09:23.027 MEZ(+0100),10.061175346374512
230068,2024-02-28 12:09:24.028 MEZ(+0100),10.07159423828125
231068,2024-02-28 12:09:25.028 MEZ(+0100),10.267789840698242
232068,2024-02-28 12:09:26.028 MEZ(+0100),10.227189064025879
233068,2024-02-28 12:09:27.028 MEZ(+0100),9.7296810150146484
234068,2024-02-28 12:09:28.028 MEZ(+0100),9.3573360443115234
235068,2024-02-28 12:09:29.028 MEZ(+0100),9.6541328430175781
236068,2024-02-28 12:09:30.028 MEZ(+0100),10.127363204956055
237069,2024-02-28 12:09:31.029 MEZ(+0100),10.310047149658203
238069,2024-02-28 12:09:32.029 MEZ(+0100),10.328673362731934
239069,2024-02-28 12:09:33.029 MEZ(+0100),10.210390090942383
240069,2024-02-28 12:09:34.029 MEZ(+0100),9.9173269271850586
241070,2024-02-28 12:09:35.030 MEZ(+0100),9.4599189758300781
242070,2024-02-28 12:09:36.030 MEZ(+0100),9.3231391906738281
243070,2024-02-28 12:09:37.030 MEZ(+0100),9.610753059387207
244071,2024-02-28 12:09:38.031 MEZ(+0100),9.8918609619140625
245072,2024-02-28 12:09:39.032 MEZ(+0100),10.022022247314453
246072,2024-02-28 12:09:40.032 MEZ(+0100),10.036249160766602
247072,2024-02-28 12:09:41.032 MEZ(+0100),10.036664962768555
248073,2024-02-28 12:09:42.033 MEZ(+0100),10.357441902160645
249073,2024-02-28 12:09:43.033 MEZ(+0100),10.53107738494873
250073,2024-02-28 12:09:44.033 MEZ(+0100),10.575328826904297
251073,2024-02-28 12:09:45.033 MEZ(+0100),10.579779624938965
252073,2024-02-28 12:09:46.033 MEZ(+0100),10.580231666564941
253073,2024-02-28 12:09:47.033 MEZ(+0100),10.496631622314453
254073,2024-02-28 12:09:48.033 MEZ(+0100),9.7731494903564453
255073,2024-02-28 12:09:49.033 MEZ(+0100),9.3143157958984375
256073,2024-02-28 12:09:50.033 MEZ(+0100),9.1837129592895508
257074,2024-02-28 12:09:51.034 MEZ(+0100),9.1576776504516602
258074,2024-02-28 12:09:52.034 MEZ(+0100),9.1550931930541992
259074,2024-02-28 12:09:53.034 MEZ(+0100),9.1366491317749023
260074,2024-02-28 12:09:54.034 MEZ(+0100),9.1366491317749023
261074,2024-02-28 12:09:55.034 MEZ(+0100),9.1472263336181641
262074,2024-02-28 12:09:56.034 MEZ(+0100),9.2053031921386719
263074,2024-02-28 12:09:57.034 MEZ(+0100),9.3843774795532227
264075,2024-02-28 12:09:58.035 MEZ(+0100),9.6162242889404297
265075,2024-02-28 12:09:59.035 MEZ(+0100),9.6506843566894531
266075,2024-02-28 12:10:00.035 MEZ(+0100),9.6541376113891602
267075,2024-02-28 12:10:01.035 MEZ(+0100),9.6602487564086914
268075,2024-02-28 12:10:02.035 MEZ(+0100),9.6837978363037109
269076,2024-02-28 12:10:03.036 MEZ(+0100),9.6558675765991211
270076,2024-02-28 12:10:04.036 MEZ(+0100),9.4424381256103516
271077,2024-02-28 12:10:05.037 MEZ(+0100),9.4170160293579102
272077,2024-02-28 12:10:06.037 MEZ(+0100),9.4190845489501953
273077,2024-02-28 12:10:07.037 MEZ(+0100),9.4192905426025391
274077,2024-02-28 12:10:08.037 MEZ(+0100),9.4033365249633789
275078,2024-02-28 12:10:09.038 MEZ(+0100),9.3981513977050781
276079,2024-02-28 12:10:10.039 MEZ(+0100),9.3976411819458008
277079,2024-02-28 12:10:11.039 MEZ(+0100),9.3983793258666992
278079,2024-02-28 12:10:12.039 MEZ(+0100),9.3984565734863281
279079,2024-02-28 12:10:13.039 MEZ(+0100),9.3984565734863281
280079,2024-02-28 12:10:14.039 MEZ(+0100),9.4759616851806641
281079,2024-02-28 12:10:15.039 MEZ(+0100),9.5914087295532227
282084,2024-02-28 12:10:16.044 MEZ(+0100),9.643890380859375
283084,2024-02-28 12:10:17.044 MEZ(+0100),9.8306207656860352
284084,2024-02-28 12:10:18.044 MEZ(+0100),9.9076671600341797
285084,2024-02-28 12:10:19.044 MEZ(+0100),10.161149978637695
286085,2024-02-28 12:10:20.045 MEZ(+0100),10.383365631103516
287085,2024-02-28 12:10:21.045 MEZ(+0100),10.532453536987305
288086,2024-02-28 12:10:22.046 MEZ(+0100),10.562078475952148
289086,2024-02-28 12:10:23.046 MEZ(+0100),10.565269470214844
290086,2024-02-28 12:10:24.046 MEZ(+0100),10.619523048400879
291086,2024-02-28 12:10:25.046 MEZ(+0100),10.621284484863281
292087,2024-02-28 12:10:26.047 MEZ(+0100),10.570948600769043
293087,2024-02-28 12:10:27.047 MEZ(+0100),10.465803146362305
294088,2024-02-28 12:10:28.048 MEZ(+0100),10.025930404663086
295088,2024-02-28 12:10:29.048 MEZ(+0100),9.962895393371582
296088,2024-02-28 12:10:30.048 MEZ(+0100),9.9566335678100586
297088,2024-02-28 12:10:31.048 MEZ(+0100),9.9560108184814453
298088,2024-02-28 12:10:32.048 MEZ(+0100),10.044284820556641
299088,2024-02-28 12:10:33.048 MEZ(+0100),10.053203582763672
300089,2024-02-28 12:10:34.049 MEZ(+0100),9.9180126190185547
301089,2024-02-28 12:10:35.049 MEZ(+0100),9.519927978515625
302089,2024-02-28 12:10:36.049 MEZ(+0100),9.3853778839111328
303089,2024-02-28 12:10:37.049 MEZ(+0100),9.3853778839111328
304089,2024-02-28 12:10:38.049 MEZ(+0100),9.3487281799316406
305089,2024-02-28 12:10:39.049 MEZ(+0100),9.1588726043701172
306089,2024-02-28 12:10:40.049 MEZ(+0100),8.4725513458251953
307089,2024-02-28 12:10:41.049 MEZ(+0100),8.1837234497070312
308089,2024-02-28 12:10:42.049 MEZ(+0100),8.0295867919921875
309089,2024-02-28 12:10:43.049 MEZ(+0100),7.9274811744689941
310089,2024-02-28 12:10:44.049 MEZ(+0100),7.9166560173034668
311090,2024-02-28 12:10:45.050 MEZ(+0100),7.9163336753845215
312090,2024-02-28 12:10:46.050 MEZ(+0100),7.8922128677368164
313091,2024-02-28 12:10:47.051 MEZ(+0100),7.9535465240478516
314091,2024-02-28 12:10:48.051 MEZ(+0100),8.052154541015625
315091,2024-02-28 12:10:49.051 MEZ(+0100),8.1106576919555664
316091,2024-02-28 12:10:50.051 MEZ(+0100),8.4730987548828125
317091,2024-02-28 12:10:51.051 MEZ(+0100),8.5364704132080078
318092,2024-02-28 12:10:52.052 MEZ(+0100),8.6531200408935547
319093,2024-02-28 12:10:53.053 MEZ(+0100),8.9742307662963867
320093,2024-02-28 12:10:54.053 MEZ(+0100),9.1975555419921875
321094,2024-02-28 12:10:55.054 MEZ(+0100),9.4120645523071289
322097,2024-02-28 12:10:56.057 MEZ(+0100),9.9861974716186523
323098,2024-02-28 12:10:57.058 MEZ(+0100),10.473156929016113
324099,2024-02-28 12:10:58.059 MEZ(+0100),10.571232795715332
325100,2024-02-28 12:10:59.060 MEZ(+0100),10.415567398071289
326100,2024-02-28 12:11:00.060 MEZ(+0100),10.228213310241699
327100,2024-02-28 12:11:01.060 MEZ(+0100),10.209854125976562
328101,2024-02-28 12:11:02.061 MEZ(+0100),9.9199390411376953
329101,2024-02-28 12:11:03.061 MEZ(+0100),9.7621040344238281
330101,2024-02-28 12:11:04.061 MEZ(+0100),10.148541450500488
331102,2024-02-28 12:11:05.062 MEZ(+0100),9.937596321105957
332102,2024-02-28 12:11:06.062 MEZ(+0100),9.806401252746582
333102,2024-02-28 12:11:07.062 MEZ(+0100),9.7763833999633789
334102,2024-02-28 12:11:08.062 MEZ(+0100),9.4907541275024414
335102,2024-02-28 12:11:09.062 MEZ(+0100),9.2660140991210938
336102,2024-02-28 12:11:10.062 MEZ(+0100),9.2869472503662109
337105,2024-02-28 12:11:11.065 MEZ(+0100),9.3089885711669922
338106,2024-02-28 12:11:12.066 MEZ(+0100),9.3112020492553711
339106,2024-02-28 12:11:13.066 MEZ(+0100),9.2486114501953125
340106,2024-02-28 12:11:14.066 MEZ(+0100),9.215489387512207
341106,2024-02-28 12:11:15.066 MEZ(+0100),9.1542510986328125
342107,2024-02-28 12:11:16.067 MEZ(+0100),9.1076717376708984
343107,2024-02-28 12:11:17.067 MEZ(+0100),9.0784091949462891
344107,2024-02-28 12:11:18.067 MEZ(+0100),9.0754919052124023
345107,2024-02-28 12:11:19.067 MEZ(+0100),9.0751991271972656
346108,2024-02-28 12:11:20.068 MEZ(+0100),9.0751991271972656
347108,2024-02-28 12:11:21.068 MEZ(+0100),9.1094350814819336
348108,2024-02-28 12:11:22.068 MEZ(+0100),9.1186676025390625
349108,2024-02-28 12:11:23.068 MEZ(+0100),9.0890979766845703
350108,2024-02-28 12:11:24.068 MEZ(+0100),9.0589742660522461
351109,2024-02-28 12:11:25.069 MEZ(+0100),9.0449638366699219
352109,2024-02-28 12:11:26.069 MEZ(+0100),9.0418472290039062
353110,2024-02-28 12:11:27.070 MEZ(+0100),8.7334604263305664
354110,2024-02-28 12:11:28.070 MEZ(+0100),8.5258359909057617
355110,2024-02-28 12:11:29.070 MEZ(+0100),8.4958105087280273
356110,2024-02-28 12:11:30.070 MEZ(+0100),8.3700466156005859
357110,2024-02-28 12:11:31.070 MEZ(+0100),8.3565492630004883
358110,2024-02-28 12:11:32.070 MEZ(+0100),8.3552036285400391
359111,2024-02-28 12:11:33.071 MEZ(+0100),8.3550624847412109
360112,2024-02-28 12:11:34.072 MEZ(+0100),8.3335580825805664
361112,2024-02-28 12:11:35.072 MEZ(+0100),8.3528976440429688
362113,2024-02-28 12:11:36.073 MEZ(+0100),8.3548440933227539
363113,2024-02-28 12:11:37.073 MEZ(+0100),8.3636684417724609
364113,2024-02-28 12:11:38.073 MEZ(+0100),8.4749794006347656
365113,2024-02-28 12:11:39.073 MEZ(+0100),8.4972162246704102
366113,2024-02-28 12:11:40.073 MEZ(+0100),8.5013036727905273
367113,2024-02-28 12:11:41.073 MEZ(+0100),8.5242757797241211
368114,2024-02-28 12:11:42.074 MEZ(+0100),8.5265817642211914
369114,2024-02-28 12:11:43.074 MEZ(+0100),8.5268058776855469
370114,2024-02-28 12:11:44.074 MEZ(+0100),8.5642547607421875
371115,2024-02-28 12:11:45.075 MEZ(+0100),8.6231670379638672
372115,2024-02-28 12:11:46.075 MEZ(+0100),8.6388111114501953
373115,2024-02-28 12:11:47.075 MEZ(+0100),8.6066741943359375
374116,2024-02-28 12:11:48.076 MEZ(+0100),8.6295833587646484
375116,2024-02-28 12:11:49.076 MEZ(+0100),8.654749870300293
376116,2024-02-28 12:11:50.076 MEZ(+0100),8.7379112243652344
377116,2024-02-28 12:11:51.076 MEZ(+0100),8.7463064193725586
378117,2024-02-28 12:11:52.077 MEZ(+0100),8.7471551895141602
379118,2024-02-28 12:11:53.078 MEZ(+0100),8.7472391128540039
380118,2024-02-28 12:11:54.078 MEZ(+0100),8.7535247802734375
381118,2024-02-28 12:11:55.078 MEZ(+0100),8.8321361541748047
382119,2024-02-28 12:11:56.079 MEZ(+0100),9.3037242889404297
383119,2024-02-28 12:11:57.079 MEZ(+0100),10.045346260070801
384185,2024-02-28 12:11:58.145 MEZ(+0100),10.045346260070801
385185,2024-02-28 12:11:59.145 MEZ(+0100),10.527338981628418
386185,2024-02-28 12:12:00.145 MEZ(+0100),11.35529613494873
387185,2024-02-28 12:12:01.145 MEZ(+0100),12.129681587219238
388185,2024-02-28 12:12:02.145 MEZ(+0100),12.16441822052002
389185,2024-02-28 12:12:03.145 MEZ(+0100),12.16790771484375
390185,2024-02-28 12:12:04.145 MEZ(+0100),12.168255805969238
391186,2024-02-28 12:12:05.146 MEZ(+0100),12.168291091918945
392186,2024-02-28 12:12:06.146 MEZ(+0100),12.038722038269043
393186,2024-02-28 12:12:07.146 MEZ(+0100),11.907757759094238
