t_delta,datetime,visibility
79022,2024-02-28 15:00:01.525 MEZ(+0100),15.544822692871094
80023,2024-02-28 15:00:02.526 MEZ(+0100),15.529239654541016
81023,2024-02-28 15:00:03.526 MEZ(+0100),15.529239654541016
82023,2024-02-28 15:00:04.526 MEZ(+0100),15.527694702148438
83026,2024-02-28 15:00:05.529 MEZ(+0100),15.711465835571289
84026,2024-02-28 15:00:06.529 MEZ(+0100),15.764932632446289
85026,2024-02-28 15:00:07.529 MEZ(+0100),15.907320022583008
86026,2024-02-28 15:00:08.529 MEZ(+0100),16.10264778137207
87026,2024-02-28 15:00:09.529 MEZ(+0100),16.151456832885742
88027,2024-02-28 15:00:10.530 MEZ(+0100),16.145589828491211
89027,2024-02-28 15:00:11.530 MEZ(+0100),16.145002365112305
90028,2024-02-28 15:00:12.531 MEZ(+0100),16.144931793212891
91028,2024-02-28 15:00:13.531 MEZ(+0100),16.155715942382812
92028,2024-02-28 15:00:14.531 MEZ(+0100),16.156866073608398
93028,2024-02-28 15:00:15.531 MEZ(+0100),16.226428985595703
94028,2024-02-28 15:00:16.531 MEZ(+0100),17.515453338623047
95028,2024-02-28 15:00:17.531 MEZ(+0100),19.170082092285156
96029,2024-02-28 15:00:18.532 MEZ(+0100),20.604345321655273
97029,2024-02-28 15:00:19.532 MEZ(+0100),22.009426116943359
98029,2024-02-28 15:00:20.532 MEZ(+0100),22.956821441650391
99029,2024-02-28 15:00:21.532 MEZ(+0100),23.338191986083984
100029,2024-02-28 15:00:22.532 MEZ(+0100),23.416170120239258
101030,2024-02-28 15:00:23.533 MEZ(+0100),23.330362319946289
102031,2024-02-28 15:00:24.534 MEZ(+0100),23.148807525634766
103031,2024-02-28 15:00:25.534 MEZ(+0100),22.078073501586914
104031,2024-02-28 15:00:26.534 MEZ(+0100),21.309850692749023
105031,2024-02-28 15:00:27.534 MEZ(+0100),21.146509170532227
106031,2024-02-28 15:00:28.534 MEZ(+0100),21.132537841796875
107031,2024-02-28 15:00:29.534 MEZ(+0100),21.283452987670898
108031,2024-02-28 15:00:30.534 MEZ(+0100),21.146144866943359
109031,2024-02-28 15:00:31.534 MEZ(+0100),21.093391418457031
110031,2024-02-28 15:00:32.534 MEZ(+0100),20.981420516967773
111031,2024-02-28 15:00:33.534 MEZ(+0100),20.960222244262695
112032,2024-02-28 15:00:34.535 MEZ(+0100),20.964982986450195
113032,2024-02-28 15:00:35.535 MEZ(+0100),20.968631744384766
114032,2024-02-28 15:00:36.535 MEZ(+0100),21.17694091796875
115032,2024-02-28 15:00:37.535 MEZ(+0100),21.406085968017578
116032,2024-02-28 15:00:38.535 MEZ(+0100),21.58641242980957
117033,2024-02-28 15:00:39.536 MEZ(+0100),21.705848693847656
118033,2024-02-28 15:00:40.536 MEZ(+0100),22.244272232055664
119033,2024-02-28 15:00:41.536 MEZ(+0100),22.904279708862305
120033,2024-02-28 15:00:42.536 MEZ(+0100),24.368524551391602
121034,2024-02-28 15:00:43.537 MEZ(+0100),25.357481002807617
122034,2024-02-28 15:00:44.537 MEZ(+0100),27.07179069519043
123034,2024-02-28 15:00:45.537 MEZ(+0100),27.894880294799805
124034,2024-02-28 15:00:46.537 MEZ(+0100),29.76390266418457
125034,2024-02-28 15:00:47.537 MEZ(+0100),31.571140289306641
126034,2024-02-28 15:00:48.537 MEZ(+0100),32.451202392578125
127035,2024-02-28 15:00:49.538 MEZ(+0100),33.149715423583984
128035,2024-02-28 15:00:50.538 MEZ(+0100),33.149715423583984
129035,2024-02-28 15:00:51.538 MEZ(+0100),34.665733337402344
130035,2024-02-28 15:00:52.538 MEZ(+0100),37.38629150390625
131035,2024-02-28 15:00:53.538 MEZ(+0100),39.536781311035156
132036,2024-02-28 15:00:54.539 MEZ(+0100),39.710796356201172
133036,2024-02-28 15:00:55.539 MEZ(+0100),40.227680206298828
134036,2024-02-28 15:00:56.539 MEZ(+0100),40.578201293945312
135036,2024-02-28 15:00:57.539 MEZ(+0100),40.386299133300781
136036,2024-02-28 15:00:58.539 MEZ(+0100),40.295997619628906
137036,2024-02-28 15:00:59.539 MEZ(+0100),40.286972045898438
138036,2024-02-28 15:01:00.539 MEZ(+0100),38.459690093994141
139037,2024-02-28 15:01:01.540 MEZ(+0100),34.869396209716797
140037,2024-02-28 15:01:02.540 MEZ(+0100),31.095233917236328
141037,2024-02-28 15:01:03.540 MEZ(+0100),29.917388916015625
142037,2024-02-28 15:01:04.540 MEZ(+0100),29.804582595825195
143037,2024-02-28 15:01:05.540 MEZ(+0100),29.793338775634766
144037,2024-02-28 15:01:06.540 MEZ(+0100),29.316413879394531
145037,2024-02-28 15:01:07.540 MEZ(+0100),28.807781219482422
146037,2024-02-28 15:01:08.540 MEZ(+0100),28.771158218383789
147038,2024-02-28 15:01:09.541 MEZ(+0100),28.574378967285156
148038,2024-02-28 15:01:10.541 MEZ(+0100),27.748226165771484
149038,2024-02-28 15:01:11.541 MEZ(+0100),28.430065155029297
150038,2024-02-28 15:01:12.541 MEZ(+0100),28.500141143798828
151038,2024-02-28 15:01:13.541 MEZ(+0100),28.507150650024414
152039,2024-02-28 15:01:14.542 MEZ(+0100),27.541027069091797
153039,2024-02-28 15:01:15.542 MEZ(+0100),27.231618881225586
154039,2024-02-28 15:01:16.542 MEZ(+0100),26.82586669921875
155039,2024-02-28 15:01:17.542 MEZ(+0100),25.865795135498047
156039,2024-02-28 15:01:18.542 MEZ(+0100),25.161853790283203
157039,2024-02-28 15:01:19.542 MEZ(+0100),24.527425765991211
158039,2024-02-28 15:01:20.542 MEZ(+0100),24.388988494873047
159039,2024-02-28 15:01:21.542 MEZ(+0100),24.149328231811523
160039,2024-02-28 15:01:22.542 MEZ(+0100),24.301887512207031
161040,2024-02-28 15:01:23.543 MEZ(+0100),24.511903762817383
162040,2024-02-28 15:01:24.543 MEZ(+0100),24.871978759765625
163043,2024-02-28 15:01:25.546 MEZ(+0100),25.265115737915039
164044,2024-02-28 15:01:26.547 MEZ(+0100),25.977739334106445
165044,2024-02-28 15:01:27.547 MEZ(+0100),26.599311828613281
166044,2024-02-28 15:01:28.547 MEZ(+0100),27.770793914794922
167044,2024-02-28 15:01:29.547 MEZ(+0100),29.037454605102539
168045,2024-02-28 15:01:30.548 MEZ(+0100),29.419586181640625
169045,2024-02-28 15:01:31.548 MEZ(+0100),29.872919082641602
170046,2024-02-28 15:01:32.549 MEZ(+0100),30.180814743041992
171046,2024-02-28 15:01:33.549 MEZ(+0100),30.440317153930664
172046,2024-02-28 15:01:34.549 MEZ(+0100),30.669488906860352
173046,2024-02-28 15:01:35.549 MEZ(+0100),30.737705230712891
174046,2024-02-28 15:01:36.549 MEZ(+0100),31.345891952514648
175047,2024-02-28 15:01:37.550 MEZ(+0100),31.319284439086914
176047,2024-02-28 15:01:38.550 MEZ(+0100),31.319284439086914
177048,2024-02-28 15:01:39.551 MEZ(+0100),31.44664192199707
178048,2024-02-28 15:01:40.551 MEZ(+0100),31.459436416625977
179048,2024-02-28 15:01:41.551 MEZ(+0100),31.460702896118164
180048,2024-02-28 15:01:42.551 MEZ(+0100),30.972467422485352
181048,2024-02-28 15:01:43.551 MEZ(+0100),30.640985488891602
182048,2024-02-28 15:01:44.551 MEZ(+0100),30.608230590820312
183048,2024-02-28 15:01:45.551 MEZ(+0100),30.493291854858398
184048,2024-02-28 15:01:46.551 MEZ(+0100),30.346004486083984
185048,2024-02-28 15:01:47.551 MEZ(+0100),30.279193878173828
186048,2024-02-28 15:01:48.551 MEZ(+0100),30.170406341552734
187049,2024-02-28 15:01:49.552 MEZ(+0100),29.727670669555664
188050,2024-02-28 15:01:50.553 MEZ(+0100),29.583261489868164
189050,2024-02-28 15:01:51.553 MEZ(+0100),29.975753784179688
190050,2024-02-28 15:01:52.553 MEZ(+0100),30.252979278564453
191051,2024-02-28 15:01:53.554 MEZ(+0100),30.336294174194336
192051,2024-02-28 15:01:54.554 MEZ(+0100),30.430219650268555
193051,2024-02-28 15:01:55.554 MEZ(+0100),31.38966178894043
194051,2024-02-28 15:01:56.554 MEZ(+0100),34.348537445068359
195051,2024-02-28 15:01:57.554 MEZ(+0100),36.707668304443359
196051,2024-02-28 15:01:58.554 MEZ(+0100),37.96795654296875
197051,2024-02-28 15:01:59.554 MEZ(+0100),39.5860595703125
198051,2024-02-28 15:02:00.554 MEZ(+0100),40.388221740722656
199051,2024-02-28 15:02:01.554 MEZ(+0100),42.146083831787109
200051,2024-02-28 15:02:02.554 MEZ(+0100),43.067188262939453
201052,2024-02-28 15:02:03.555 MEZ(+0100),43.717880249023438
202052,2024-02-28 15:02:04.555 MEZ(+0100),44.035037994384766
203052,2024-02-28 15:02:05.555 MEZ(+0100),44.066986083984375
204052,2024-02-28 15:02:06.555 MEZ(+0100),44.272777557373047
205052,2024-02-28 15:02:07.555 MEZ(+0100),44.585720062255859
206053,2024-02-28 15:02:08.556 MEZ(+0100),45.198482513427734
207053,2024-02-28 15:02:09.556 MEZ(+0100),45.601165771484375
208053,2024-02-28 15:02:10.556 MEZ(+0100),45.809604644775391
209053,2024-02-28 15:02:11.556 MEZ(+0100),45.98394775390625
210053,2024-02-28 15:02:12.556 MEZ(+0100),46.789608001708984
211054,2024-02-28 15:02:13.557 MEZ(+0100),47.694355010986328
212054,2024-02-28 15:02:14.557 MEZ(+0100),48.945362091064453
213054,2024-02-28 15:02:15.557 MEZ(+0100),50.362728118896484
214054,2024-02-28 15:02:16.557 MEZ(+0100),50.509052276611328
215054,2024-02-28 15:02:17.557 MEZ(+0100),50.52374267578125
216055,2024-02-28 15:02:18.558 MEZ(+0100),49.429164886474609
217055,2024-02-28 15:02:19.558 MEZ(+0100),49.322349548339844
218055,2024-02-28 15:02:20.558 MEZ(+0100),48.983604431152344
219055,2024-02-28 15:02:21.558 MEZ(+0100),48.581501007080078
220055,2024-02-28 15:02:22.558 MEZ(+0100),48.581501007080078
221057,2024-02-28 15:02:23.560 MEZ(+0100),48.781147003173828
222057,2024-02-28 15:02:24.560 MEZ(+0100),48.488895416259766
223057,2024-02-28 15:02:25.560 MEZ(+0100),48.353481292724609
224058,2024-02-28 15:02:26.561 MEZ(+0100),48.339962005615234
225058,2024-02-28 15:02:27.561 MEZ(+0100),48.338619232177734
226058,2024-02-28 15:02:28.561 MEZ(+0100),48.536083221435547
227059,2024-02-28 15:02:29.562 MEZ(+0100),48.794239044189453
228059,2024-02-28 15:02:30.562 MEZ(+0100),50.291156768798828
229059,2024-02-28 15:02:31.562 MEZ(+0100),51.542186737060547
230059,2024-02-28 15:02:32.562 MEZ(+0100),52.935985565185547
231060,2024-02-28 15:02:33.563 MEZ(+0100),54.345649719238281
232060,2024-02-28 15:02:34.563 MEZ(+0100),56.273155212402344
233060,2024-02-28 15:02:35.563 MEZ(+0100),57.368629455566406
234060,2024-02-28 15:02:36.563 MEZ(+0100),59.077854156494141
235060,2024-02-28 15:02:37.563 MEZ(+0100),59.550792694091797
236060,2024-02-28 15:02:38.563 MEZ(+0100),59.937122344970703
237061,2024-02-28 15:02:39.564 MEZ(+0100),60.573657989501953
238061,2024-02-28 15:02:40.564 MEZ(+0100),61.528232574462891
239061,2024-02-28 15:02:41.564 MEZ(+0100),61.831535339355469
240061,2024-02-28 15:02:42.564 MEZ(+0100),61.973331451416016
241061,2024-02-28 15:02:43.564 MEZ(+0100),61.913776397705078
242061,2024-02-28 15:02:44.564 MEZ(+0100),61.789146423339844
243062,2024-02-28 15:02:45.565 MEZ(+0100),61.375240325927734
244062,2024-02-28 15:02:46.565 MEZ(+0100),61.286148071289062
245062,2024-02-28 15:02:47.565 MEZ(+0100),57.511791229248047
246062,2024-02-28 15:02:48.565 MEZ(+0100),55.985771179199219
247062,2024-02-28 15:02:49.565 MEZ(+0100),54.041790008544922
248062,2024-02-28 15:02:50.565 MEZ(+0100),51.886196136474609
249062,2024-02-28 15:02:51.565 MEZ(+0100),51.334766387939453
250062,2024-02-28 15:02:52.565 MEZ(+0100),51.280254364013672
251063,2024-02-28 15:02:53.566 MEZ(+0100),54.662097930908203
252063,2024-02-28 15:02:54.566 MEZ(+0100),54.640163421630859
253063,2024-02-28 15:02:55.566 MEZ(+0100),54.459201812744141
254063,2024-02-28 15:02:56.566 MEZ(+0100),54.459201812744141
255063,2024-02-28 15:02:57.566 MEZ(+0100),55.378684997558594
256064,2024-02-28 15:02:58.567 MEZ(+0100),55.746280670166016
257064,2024-02-28 15:02:59.567 MEZ(+0100),55.7833251953125
258065,2024-02-28 15:03:00.568 MEZ(+0100),54.974472045898438
259066,2024-02-28 15:03:01.569 MEZ(+0100),54.435195922851562
260066,2024-02-28 15:03:02.569 MEZ(+0100),54.381828308105469
261066,2024-02-28 15:03:03.569 MEZ(+0100),51.826980590820312
262066,2024-02-28 15:03:04.569 MEZ(+0100),48.785778045654297
263066,2024-02-28 15:03:05.569 MEZ(+0100),48.155242919921875
264066,2024-02-28 15:03:06.569 MEZ(+0100),48.093082427978516
265066,2024-02-28 15:03:07.569 MEZ(+0100),48.086891174316406
266067,2024-02-28 15:03:08.570 MEZ(+0100),48.086257934570312
267067,2024-02-28 15:03:09.570 MEZ(+0100),48.086257934570312
268067,2024-02-28 15:03:10.570 MEZ(+0100),49.195480346679688
269067,2024-02-28 15:03:11.570 MEZ(+0100),51.154594421386719
270067,2024-02-28 15:03:12.570 MEZ(+0100),53.923210144042969
271068,2024-02-28 15:03:13.571 MEZ(+0100),59.134666442871094
272069,2024-02-28 15:03:14.572 MEZ(+0100),61.545207977294922
273069,2024-02-28 15:03:15.572 MEZ(+0100),62.3104248046875
274069,2024-02-28 15:03:16.572 MEZ(+0100),66.033966064453125
275069,2024-02-28 15:03:17.572 MEZ(+0100),70.953346252441406
276069,2024-02-28 15:03:18.572 MEZ(+0100),77.113555908203125
277069,2024-02-28 15:03:19.572 MEZ(+0100),81.131805419921875
278070,2024-02-28 15:03:20.573 MEZ(+0100),82.024864196777344
279070,2024-02-28 15:03:21.573 MEZ(+0100),86.023246765136719
280070,2024-02-28 15:03:22.573 MEZ(+0100),91.936004638671875
281071,2024-02-28 15:03:23.574 MEZ(+0100),92.573081970214844
282071,2024-02-28 15:03:24.574 MEZ(+0100),92.637306213378906
283071,2024-02-28 15:03:25.574 MEZ(+0100),93.73651123046875
284072,2024-02-28 15:03:26.575 MEZ(+0100),94.199813842773438
285072,2024-02-28 15:03:27.575 MEZ(+0100),93.141517639160156
286072,2024-02-28 15:03:28.575 MEZ(+0100),92.422676086425781
287072,2024-02-28 15:03:29.575 MEZ(+0100),91.041427612304688
288072,2024-02-28 15:03:30.575 MEZ(+0100),90.0926513671875
289072,2024-02-28 15:03:31.575 MEZ(+0100),89.310462951660156
290073,2024-02-28 15:03:32.576 MEZ(+0100),89.233016967773438
291073,2024-02-28 15:03:33.576 MEZ(+0100),89.225273132324219
292073,2024-02-28 15:03:34.576 MEZ(+0100),89.770057678222656
293073,2024-02-28 15:03:35.576 MEZ(+0100),89.966606140136719
294073,2024-02-28 15:03:36.576 MEZ(+0100),87.885818481445312
295073,2024-02-28 15:03:37.576 MEZ(+0100),91.451057434082031
296073,2024-02-28 15:03:38.576 MEZ(+0100),96.938812255859375
297075,2024-02-28 15:03:39.578 MEZ(+0100),99.529838562011719
298076,2024-02-28 15:03:40.579 MEZ(+0100),100.12273406982422
299076,2024-02-28 15:03:41.579 MEZ(+0100),99.996620178222656
300076,2024-02-28 15:03:42.579 MEZ(+0100),99.585243225097656
301077,2024-02-28 15:03:43.580 MEZ(+0100),103.86339569091797
302077,2024-02-28 15:03:44.580 MEZ(+0100),104.73813629150391
303077,2024-02-28 15:03:45.580 MEZ(+0100),108.61053466796875
304077,2024-02-28 15:03:46.580 MEZ(+0100),111.24306488037109
305077,2024-02-28 15:03:47.580 MEZ(+0100),111.76296997070312
306077,2024-02-28 15:03:48.580 MEZ(+0100),115.00476837158203
307077,2024-02-28 15:03:49.580 MEZ(+0100),125.99876403808594
308078,2024-02-28 15:03:50.581 MEZ(+0100),131.94303894042969
309078,2024-02-28 15:03:51.581 MEZ(+0100),132.56901550292969
310078,2024-02-28 15:03:52.581 MEZ(+0100),132.6319580078125
311078,2024-02-28 15:03:53.581 MEZ(+0100),131.81982421875
312078,2024-02-28 15:03:54.581 MEZ(+0100),131.81982421875
313078,2024-02-28 15:03:55.581 MEZ(+0100),133.43202209472656
314079,2024-02-28 15:03:56.582 MEZ(+0100),133.94500732421875
315079,2024-02-28 15:03:57.582 MEZ(+0100),133.99644470214844
316079,2024-02-28 15:03:58.582 MEZ(+0100),133.80010986328125
317079,2024-02-28 15:03:59.582 MEZ(+0100),132.07870483398438
318079,2024-02-28 15:04:00.582 MEZ(+0100),131.50843811035156
319079,2024-02-28 15:04:01.582 MEZ(+0100),133.05397033691406
320080,2024-02-28 15:04:02.583 MEZ(+0100),133.33451843261719
321080,2024-02-28 15:04:03.583 MEZ(+0100),133.59619140625
322080,2024-02-28 15:04:04.583 MEZ(+0100),133.69648742675781
323080,2024-02-28 15:04:05.583 MEZ(+0100),132.60356140136719
324080,2024-02-28 15:04:06.583 MEZ(+0100),131.64566040039062
325081,2024-02-28 15:04:07.584 MEZ(+0100),130.71011352539062
326081,2024-02-28 15:04:08.584 MEZ(+0100),130.294921875
327081,2024-02-28 15:04:09.584 MEZ(+0100),130.54000854492188
328081,2024-02-28 15:04:10.584 MEZ(+0100),130.88822937011719
329082,2024-02-28 15:04:11.585 MEZ(+0100),130.92323303222656
330082,2024-02-28 15:04:12.585 MEZ(+0100),131.34519958496094
331082,2024-02-28 15:04:13.585 MEZ(+0100),132.42861938476562
332082,2024-02-28 15:04:14.585 MEZ(+0100),132.01374816894531
333082,2024-02-28 15:04:15.585 MEZ(+0100),132.49632263183594
334082,2024-02-28 15:04:16.585 MEZ(+0100),132.71141052246094
335082,2024-02-28 15:04:17.585 MEZ(+0100),138.2965087890625
336083,2024-02-28 15:04:18.586 MEZ(+0100),139.31758117675781
337083,2024-02-28 15:04:19.586 MEZ(+0100),139.42057800292969
338083,2024-02-28 15:04:20.586 MEZ(+0100),134.9158935546875
339083,2024-02-28 15:04:21.586 MEZ(+0100),128.56300354003906
340083,2024-02-28 15:04:22.586 MEZ(+0100),124.26292419433594
341083,2024-02-28 15:04:23.586 MEZ(+0100),110.88207244873047
342083,2024-02-28 15:04:24.586 MEZ(+0100),104.27228546142578
343083,2024-02-28 15:04:25.586 MEZ(+0100),101.7476806640625
344084,2024-02-28 15:04:26.587 MEZ(+0100),101.41138458251953
345084,2024-02-28 15:04:27.587 MEZ(+0100),100.48529052734375
346085,2024-02-28 15:04:28.588 MEZ(+0100),99.803398132324219
347085,2024-02-28 15:04:29.588 MEZ(+0100),100.28571319580078
348085,2024-02-28 15:04:30.588 MEZ(+0100),100.93758392333984
349085,2024-02-28 15:04:31.588 MEZ(+0100),101.20512390136719
350085,2024-02-28 15:04:32.588 MEZ(+0100),102.04342651367188
351086,2024-02-28 15:04:33.589 MEZ(+0100),102.63626861572266
352086,2024-02-28 15:04:34.589 MEZ(+0100),103.10887908935547
353086,2024-02-28 15:04:35.589 MEZ(+0100),104.73047637939453
354086,2024-02-28 15:04:36.589 MEZ(+0100),106.07801055908203
355086,2024-02-28 15:04:37.589 MEZ(+0100),106.07801055908203
356087,2024-02-28 15:04:38.590 MEZ(+0100),105.23043060302734
357087,2024-02-28 15:04:39.590 MEZ(+0100),105.14638519287109
358087,2024-02-28 15:04:40.590 MEZ(+0100),105.13801574707031
359087,2024-02-28 15:04:41.590 MEZ(+0100),104.50437164306641
360087,2024-02-28 15:04:42.590 MEZ(+0100),104.12221527099609
361087,2024-02-28 15:04:43.590 MEZ(+0100),99.566368103027344
362087,2024-02-28 15:04:44.590 MEZ(+0100),99.100143432617188
363088,2024-02-28 15:04:45.591 MEZ(+0100),99.086524963378906
364088,2024-02-28 15:04:46.591 MEZ(+0100),99.08514404296875
365088,2024-02-28 15:04:47.591 MEZ(+0100),99.340560913085938
366089,2024-02-28 15:04:48.592 MEZ(+0100),102.03821563720703
367089,2024-02-28 15:04:49.592 MEZ(+0100),103.83402252197266
368089,2024-02-28 15:04:50.592 MEZ(+0100),105.47100067138672
369091,2024-02-28 15:04:51.594 MEZ(+0100),107.21958923339844
370091,2024-02-28 15:04:52.594 MEZ(+0100),107.66033935546875
371091,2024-02-28 15:04:53.594 MEZ(+0100),108.53781127929688
372092,2024-02-28 15:04:54.595 MEZ(+0100),110.16440582275391
373093,2024-02-28 15:04:55.596 MEZ(+0100),112.42833709716797
374093,2024-02-28 15:04:56.596 MEZ(+0100),114.35312652587891
375093,2024-02-28 15:04:57.596 MEZ(+0100),114.58802032470703
376093,2024-02-28 15:04:58.596 MEZ(+0100),114.61155700683594
377094,2024-02-28 15:04:59.597 MEZ(+0100),114.76103210449219
378094,2024-02-28 15:05:00.597 MEZ(+0100),114.82258605957031
379094,2024-02-28 15:05:01.597 MEZ(+0100),114.82875823974609
380094,2024-02-28 15:05:02.597 MEZ(+0100),114.55971527099609
381094,2024-02-28 15:05:03.597 MEZ(+0100),113.18775939941406
382095,2024-02-28 15:05:04.598 MEZ(+0100),108.68927764892578
383095,2024-02-28 15:05:05.598 MEZ(+0100),107.36591339111328
384095,2024-02-28 15:05:06.598 MEZ(+0100),107.22544097900391
385095,2024-02-28 15:05:07.598 MEZ(+0100),107.22132110595703
386095,2024-02-28 15:05:08.598 MEZ(+0100),107.84445953369141
387095,2024-02-28 15:05:09.598 MEZ(+0100),111.47084045410156
388095,2024-02-28 15:05:10.598 MEZ(+0100),114.10553741455078
389095,2024-02-28 15:05:11.598 MEZ(+0100),119.25225067138672
390095,2024-02-28 15:05:12.598 MEZ(+0100),121.56161499023438
391095,2024-02-28 15:05:13.598 MEZ(+0100),131.7930908203125
392095,2024-02-28 15:05:14.598 MEZ(+0100),136.86505126953125
393096,2024-02-28 15:05:15.599 MEZ(+0100),137.84489440917969
394096,2024-02-28 15:05:16.599 MEZ(+0100),140.23765563964844
395096,2024-02-28 15:05:17.599 MEZ(+0100),141.35688781738281
396096,2024-02-28 15:05:18.599 MEZ(+0100),143.26443481445312
397096,2024-02-28 15:05:19.599 MEZ(+0100),147.71067810058594
398096,2024-02-28 15:05:20.599 MEZ(+0100),149.05195617675781
