t_delta,datetime,visibility
89017,2024-05-29 09:21:21.004 MESZ(+0200),15.736116409301758
90017,2024-05-29 09:21:22.004 MESZ(+0200),15.736112594604492
91017,2024-05-29 09:21:23.004 MESZ(+0200),15.736112594604492
92017,2024-05-29 09:21:24.004 MESZ(+0200),15.736112594604492
93017,2024-05-29 09:21:25.004 MESZ(+0200),15.638765335083008
94017,2024-05-29 09:21:26.004 MESZ(+0200),15.55131721496582
95017,2024-05-29 09:21:27.004 MESZ(+0200),15.508356094360352
96018,2024-05-29 09:21:28.005 MESZ(+0200),15.912226676940918
97018,2024-05-29 09:21:29.005 MESZ(+0200),16.85944938659668
98018,2024-05-29 09:21:30.005 MESZ(+0200),16.987104415893555
99018,2024-05-29 09:21:31.005 MESZ(+0200),16.882345199584961
100018,2024-05-29 09:21:32.005 MESZ(+0200),16.756750106811523
101018,2024-05-29 09:21:33.005 MESZ(+0200),16.676813125610352
102018,2024-05-29 09:21:34.005 MESZ(+0200),16.691696166992188
103018,2024-05-29 09:21:35.005 MESZ(+0200),17.000270843505859
104018,2024-05-29 09:21:36.005 MESZ(+0200),17.40690803527832
105019,2024-05-29 09:21:37.006 MESZ(+0200),17.524934768676758
106019,2024-05-29 09:21:38.006 MESZ(+0200),16.984542846679688
107019,2024-05-29 09:21:39.006 MESZ(+0200),16.708337783813477
108019,2024-05-29 09:21:40.006 MESZ(+0200),16.671083450317383
109020,2024-05-29 09:21:41.007 MESZ(+0200),16.667360305786133
110020,2024-05-29 09:21:42.007 MESZ(+0200),16.413387298583984
111020,2024-05-29 09:21:43.007 MESZ(+0200),16.20465087890625
112021,2024-05-29 09:21:44.008 MESZ(+0200),16.299200057983398
113022,2024-05-29 09:21:45.009 MESZ(+0200),15.869415283203125
114022,2024-05-29 09:21:46.009 MESZ(+0200),15.827707290649414
115022,2024-05-29 09:21:47.009 MESZ(+0200),16.145666122436523
116023,2024-05-29 09:21:48.010 MESZ(+0200),16.324771881103516
117023,2024-05-29 09:21:49.010 MESZ(+0200),16.344289779663086
118024,2024-05-29 09:21:50.011 MESZ(+0200),16.344856262207031
119025,2024-05-29 09:21:51.012 MESZ(+0200),16.381820678710938
120025,2024-05-29 09:21:52.012 MESZ(+0200),16.348617553710938
121026,2024-05-29 09:21:53.013 MESZ(+0200),16.191045761108398
122026,2024-05-29 09:21:54.013 MESZ(+0200),15.566336631774902
123027,2024-05-29 09:21:55.014 MESZ(+0200),15.706517219543457
124027,2024-05-29 09:21:56.014 MESZ(+0200),15.567986488342285
125027,2024-05-29 09:21:57.014 MESZ(+0200),15.506701469421387
126028,2024-05-29 09:21:58.015 MESZ(+0200),15.500607490539551
127029,2024-05-29 09:21:59.016 MESZ(+0200),15.699795722961426
128029,2024-05-29 09:22:00.016 MESZ(+0200),15.71999454498291
129029,2024-05-29 09:22:01.016 MESZ(+0200),15.722026824951172
130029,2024-05-29 09:22:02.016 MESZ(+0200),15.738178253173828
131029,2024-05-29 09:22:03.016 MESZ(+0200),15.738178253173828
132029,2024-05-29 09:22:04.016 MESZ(+0200),15.744857788085938
133029,2024-05-29 09:22:05.016 MESZ(+0200),15.745522499084473
134030,2024-05-29 09:22:06.017 MESZ(+0200),15.757692337036133
135030,2024-05-29 09:22:07.017 MESZ(+0200),15.792040824890137
136030,2024-05-29 09:22:08.017 MESZ(+0200),15.610543251037598
137030,2024-05-29 09:22:09.017 MESZ(+0200),15.479525566101074
138030,2024-05-29 09:22:10.017 MESZ(+0200),15.492706298828125
139030,2024-05-29 09:22:11.017 MESZ(+0200),15.818289756774902
140031,2024-05-29 09:22:12.018 MESZ(+0200),15.94300651550293
141032,2024-05-29 09:22:13.019 MESZ(+0200),15.955583572387695
142032,2024-05-29 09:22:14.019 MESZ(+0200),16.081132888793945
143032,2024-05-29 09:22:15.019 MESZ(+0200),16.093793869018555
144032,2024-05-29 09:22:16.019 MESZ(+0200),16.095069885253906
145032,2024-05-29 09:22:17.019 MESZ(+0200),16.61235237121582
146032,2024-05-29 09:22:18.019 MESZ(+0200),17.131574630737305
147033,2024-05-29 09:22:19.020 MESZ(+0200),17.562404632568359
148033,2024-05-29 09:22:20.020 MESZ(+0200),17.751388549804688
149033,2024-05-29 09:22:21.020 MESZ(+0200),17.770524978637695
150033,2024-05-29 09:22:22.020 MESZ(+0200),17.375253677368164
151033,2024-05-29 09:22:23.020 MESZ(+0200),17.107107162475586
152033,2024-05-29 09:22:24.020 MESZ(+0200),17.182849884033203
153033,2024-05-29 09:22:25.020 MESZ(+0200),17.690326690673828
154033,2024-05-29 09:22:26.020 MESZ(+0200),19.368005752563477
155034,2024-05-29 09:22:27.021 MESZ(+0200),20.461399078369141
156034,2024-05-29 09:22:28.021 MESZ(+0200),21.995500564575195
157034,2024-05-29 09:22:29.021 MESZ(+0200),22.699857711791992
158034,2024-05-29 09:22:30.021 MESZ(+0200),22.833353042602539
159035,2024-05-29 09:22:31.022 MESZ(+0200),22.928802490234375
160035,2024-05-29 09:22:32.022 MESZ(+0200),23.244134902954102
161035,2024-05-29 09:22:33.022 MESZ(+0200),25.150407791137695
162035,2024-05-29 09:22:34.022 MESZ(+0200),23.833784103393555
163035,2024-05-29 09:22:35.022 MESZ(+0200),23.320138931274414
164035,2024-05-29 09:22:36.022 MESZ(+0200),23.168483734130859
165035,2024-05-29 09:22:37.022 MESZ(+0200),23.123537063598633
166036,2024-05-29 09:22:38.023 MESZ(+0200),22.986892700195312
167036,2024-05-29 09:22:39.023 MESZ(+0200),22.276865005493164
168036,2024-05-29 09:22:40.023 MESZ(+0200),21.481290817260742
169036,2024-05-29 09:22:41.023 MESZ(+0200),21.404895782470703
170036,2024-05-29 09:22:42.023 MESZ(+0200),21.013195037841797
171036,2024-05-29 09:22:43.023 MESZ(+0200),20.868732452392578
172036,2024-05-29 09:22:44.023 MESZ(+0200),20.868732452392578
173036,2024-05-29 09:22:45.023 MESZ(+0200),20.391965866088867
174037,2024-05-29 09:22:46.024 MESZ(+0200),20.822441101074219
175037,2024-05-29 09:22:47.024 MESZ(+0200),20.874242782592773
176037,2024-05-29 09:22:48.024 MESZ(+0200),20.418909072875977
177038,2024-05-29 09:22:49.025 MESZ(+0200),20.230119705200195
178038,2024-05-29 09:22:50.025 MESZ(+0200),20.138031005859375
179038,2024-05-29 09:22:51.025 MESZ(+0200),20.187921524047852
180038,2024-05-29 09:22:52.025 MESZ(+0200),20.040756225585938
181038,2024-05-29 09:22:53.025 MESZ(+0200),19.989730834960938
182039,2024-05-29 09:22:54.026 MESZ(+0200),20.172935485839844
183039,2024-05-29 09:22:55.026 MESZ(+0200),20.130350112915039
184039,2024-05-29 09:22:56.026 MESZ(+0200),19.876401901245117
185039,2024-05-29 09:22:57.026 MESZ(+0200),19.934535980224609
186039,2024-05-29 09:22:58.026 MESZ(+0200),20.778484344482422
187040,2024-05-29 09:22:59.027 MESZ(+0200),22.324792861938477
188040,2024-05-29 09:23:00.027 MESZ(+0200),24.548934936523438
189040,2024-05-29 09:23:01.027 MESZ(+0200),25.45904541015625
190041,2024-05-29 09:23:02.028 MESZ(+0200),26.187210083007812
191041,2024-05-29 09:23:03.028 MESZ(+0200),27.37367057800293
192041,2024-05-29 09:23:04.028 MESZ(+0200),27.745214462280273
193041,2024-05-29 09:23:05.028 MESZ(+0200),27.877204895019531
194041,2024-05-29 09:23:06.028 MESZ(+0200),29.343229293823242
195041,2024-05-29 09:23:07.028 MESZ(+0200),30.282514572143555
196041,2024-05-29 09:23:08.028 MESZ(+0200),29.525856018066406
197041,2024-05-29 09:23:09.028 MESZ(+0200),28.368322372436523
198042,2024-05-29 09:23:10.029 MESZ(+0200),29.10664176940918
199042,2024-05-29 09:23:11.029 MESZ(+0200),29.342046737670898
200042,2024-05-29 09:23:12.029 MESZ(+0200),29.392019271850586
201042,2024-05-29 09:23:13.029 MESZ(+0200),28.970125198364258
202042,2024-05-29 09:23:14.029 MESZ(+0200),28.034646987915039
203043,2024-05-29 09:23:15.030 MESZ(+0200),28.701257705688477
204043,2024-05-29 09:23:16.030 MESZ(+0200),28.488628387451172
205043,2024-05-29 09:23:17.030 MESZ(+0200),27.988899230957031
206043,2024-05-29 09:23:18.030 MESZ(+0200),27.958175659179688
207043,2024-05-29 09:23:19.030 MESZ(+0200),27.913026809692383
208043,2024-05-29 09:23:20.030 MESZ(+0200),28.029397964477539
209044,2024-05-29 09:23:21.031 MESZ(+0200),28.029397964477539
210044,2024-05-29 09:23:22.031 MESZ(+0200),27.962203979492188
211045,2024-05-29 09:23:23.032 MESZ(+0200),28.206369400024414
212045,2024-05-29 09:23:24.032 MESZ(+0200),28.60858154296875
213045,2024-05-29 09:23:25.032 MESZ(+0200),28.825597763061523
214045,2024-05-29 09:23:26.032 MESZ(+0200),29.785362243652344
215046,2024-05-29 09:23:27.033 MESZ(+0200),30.199771881103516
216046,2024-05-29 09:23:28.033 MESZ(+0200),30.691240310668945
217046,2024-05-29 09:23:29.033 MESZ(+0200),34.291915893554688
218047,2024-05-29 09:23:30.034 MESZ(+0200),36.3072509765625
219048,2024-05-29 09:23:31.035 MESZ(+0200),36.575908660888672
220049,2024-05-29 09:23:32.036 MESZ(+0200),36.603000640869141
221049,2024-05-29 09:23:33.036 MESZ(+0200),36.766284942626953
222049,2024-05-29 09:23:34.036 MESZ(+0200),37.999687194824219
223049,2024-05-29 09:23:35.036 MESZ(+0200),38.768440246582031
224049,2024-05-29 09:23:36.036 MESZ(+0200),39.739982604980469
225049,2024-05-29 09:23:37.036 MESZ(+0200),37.625457763671875
226050,2024-05-29 09:23:38.037 MESZ(+0200),36.796787261962891
227050,2024-05-29 09:23:39.037 MESZ(+0200),37.643386840820312
228050,2024-05-29 09:23:40.037 MESZ(+0200),37.964427947998047
229050,2024-05-29 09:23:41.037 MESZ(+0200),39.914329528808594
230050,2024-05-29 09:23:42.037 MESZ(+0200),40.149002075195312
231050,2024-05-29 09:23:43.037 MESZ(+0200),40.082828521728516
232051,2024-05-29 09:23:44.038 MESZ(+0200),36.962089538574219
233051,2024-05-29 09:23:45.038 MESZ(+0200),34.839427947998047
234051,2024-05-29 09:23:46.038 MESZ(+0200),33.075489044189453
235052,2024-05-29 09:23:47.039 MESZ(+0200),33.005695343017578
236052,2024-05-29 09:23:48.039 MESZ(+0200),34.148735046386719
237052,2024-05-29 09:23:49.039 MESZ(+0200),34.362777709960938
238052,2024-05-29 09:23:50.039 MESZ(+0200),34.384323120117188
239052,2024-05-29 09:23:51.039 MESZ(+0200),34.386470794677734
240052,2024-05-29 09:23:52.039 MESZ(+0200),50.573326110839844
241052,2024-05-29 09:23:53.039 MESZ(+0200),57.506179809570312
242053,2024-05-29 09:23:54.040 MESZ(+0200),60.150043487548828
243053,2024-05-29 09:23:55.040 MESZ(+0200),63.021068572998047
244053,2024-05-29 09:23:56.040 MESZ(+0200),65.660911560058594
245053,2024-05-29 09:23:57.040 MESZ(+0200),70.663345336914062
246054,2024-05-29 09:23:58.041 MESZ(+0200),76.580001831054688
247054,2024-05-29 09:23:59.041 MESZ(+0200),80.949699401855469
248054,2024-05-29 09:24:00.041 MESZ(+0200),91.673171997070312
249054,2024-05-29 09:24:01.041 MESZ(+0200),97.591690063476562
250054,2024-05-29 09:24:02.041 MESZ(+0200),95.852523803710938
251055,2024-05-29 09:24:03.042 MESZ(+0200),95.852523803710938
252055,2024-05-29 09:24:04.042 MESZ(+0200),94.626922607421875
253056,2024-05-29 09:24:05.043 MESZ(+0200),99.700111389160156
254056,2024-05-29 09:24:06.043 MESZ(+0200),100.76267242431641
255056,2024-05-29 09:24:07.043 MESZ(+0200),100.53075408935547
256056,2024-05-29 09:24:08.043 MESZ(+0200),95.654266357421875
257057,2024-05-29 09:24:09.044 MESZ(+0200),92.70440673828125
258057,2024-05-29 09:24:10.044 MESZ(+0200),90.243110656738281
259057,2024-05-29 09:24:11.044 MESZ(+0200),83.280319213867188
260058,2024-05-29 09:24:12.045 MESZ(+0200),77.543464660644531
261058,2024-05-29 09:24:13.045 MESZ(+0200),75.912528991699219
262058,2024-05-29 09:24:14.045 MESZ(+0200),72.452041625976562
263058,2024-05-29 09:24:15.045 MESZ(+0200),65.552284240722656
264059,2024-05-29 09:24:16.046 MESZ(+0200),59.570343017578125
265059,2024-05-29 09:24:17.046 MESZ(+0200),55.362293243408203
266059,2024-05-29 09:24:18.046 MESZ(+0200),54.974472045898438
267059,2024-05-29 09:24:19.046 MESZ(+0200),53.55889892578125
268060,2024-05-29 09:24:20.047 MESZ(+0200),52.885787963867188
269060,2024-05-29 09:24:21.047 MESZ(+0200),49.584026336669922
270061,2024-05-29 09:24:22.048 MESZ(+0200),46.371757507324219
271061,2024-05-29 09:24:23.048 MESZ(+0200),45.110282897949219
272061,2024-05-29 09:24:24.048 MESZ(+0200),37.407173156738281
273061,2024-05-29 09:24:25.048 MESZ(+0200),35.499927520751953
274062,2024-05-29 09:24:26.049 MESZ(+0200),35.401313781738281
275062,2024-05-29 09:24:27.049 MESZ(+0200),35.391460418701172
276062,2024-05-29 09:24:28.049 MESZ(+0200),35.390483856201172
277062,2024-05-29 09:24:29.049 MESZ(+0200),36.672054290771484
278062,2024-05-29 09:24:30.049 MESZ(+0200),39.199287414550781
279062,2024-05-29 09:24:31.049 MESZ(+0200),43.019241333007812
280063,2024-05-29 09:24:32.050 MESZ(+0200),47.413829803466797
281063,2024-05-29 09:24:33.050 MESZ(+0200),54.153537750244141
282063,2024-05-29 09:24:34.050 MESZ(+0200),63.895046234130859
283064,2024-05-29 09:24:35.051 MESZ(+0200),69.487098693847656
284065,2024-05-29 09:24:36.052 MESZ(+0200),73.597396850585938
285065,2024-05-29 09:24:37.052 MESZ(+0200),75.060028076171875
286066,2024-05-29 09:24:38.053 MESZ(+0200),75.209579467773438
287066,2024-05-29 09:24:39.053 MESZ(+0200),77.122535705566406
288066,2024-05-29 09:24:40.053 MESZ(+0200),80.063949584960938
289066,2024-05-29 09:24:41.053 MESZ(+0200),83.864364624023438
290067,2024-05-29 09:24:42.054 MESZ(+0200),79.869125366210938
291067,2024-05-29 09:24:43.054 MESZ(+0200),79.869125366210938
292067,2024-05-29 09:24:44.054 MESZ(+0200),80.351104736328125
293068,2024-05-29 09:24:45.055 MESZ(+0200),91.104278564453125
294068,2024-05-29 09:24:46.055 MESZ(+0200),98.121299743652344
295068,2024-05-29 09:24:47.055 MESZ(+0200),99.275657653808594
296068,2024-05-29 09:24:48.055 MESZ(+0200),96.287117004394531
297068,2024-05-29 09:24:49.055 MESZ(+0200),94.56353759765625
298069,2024-05-29 09:24:50.056 MESZ(+0200),93.611984252929688
299069,2024-05-29 09:24:51.056 MESZ(+0200),82.452377319335938
300069,2024-05-29 09:24:52.056 MESZ(+0200),79.45123291015625
301069,2024-05-29 09:24:53.056 MESZ(+0200),79.992652893066406
302069,2024-05-29 09:24:54.056 MESZ(+0200),76.773811340332031
303069,2024-05-29 09:24:55.056 MESZ(+0200),71.623405456542969
304070,2024-05-29 09:24:56.057 MESZ(+0200),70.454986572265625
305070,2024-05-29 09:24:57.057 MESZ(+0200),66.645187377929688
306070,2024-05-29 09:24:58.057 MESZ(+0200),68.316123962402344
307070,2024-05-29 09:24:59.057 MESZ(+0200),70.121002197265625
308070,2024-05-29 09:25:00.057 MESZ(+0200),69.657066345214844
309070,2024-05-29 09:25:01.057 MESZ(+0200),65.667793273925781
310070,2024-05-29 09:25:02.057 MESZ(+0200),65.294227600097656
311070,2024-05-29 09:25:03.057 MESZ(+0200),67.756912231445312
312070,2024-05-29 09:25:04.057 MESZ(+0200),70.743247985839844
313071,2024-05-29 09:25:05.058 MESZ(+0200),73.1558837890625
314071,2024-05-29 09:25:06.058 MESZ(+0200),74.360023498535156
315071,2024-05-29 09:25:07.058 MESZ(+0200),74.989326477050781
316071,2024-05-29 09:25:08.058 MESZ(+0200),75.065963745117188
317072,2024-05-29 09:25:09.059 MESZ(+0200),77.018402099609375
318072,2024-05-29 09:25:10.059 MESZ(+0200),77.859260559082031
319072,2024-05-29 09:25:11.059 MESZ(+0200),85.939781188964844
320072,2024-05-29 09:25:12.059 MESZ(+0200),89.057769775390625
321072,2024-05-29 09:25:13.059 MESZ(+0200),89.382286071777344
322072,2024-05-29 09:25:14.059 MESZ(+0200),91.164520263671875
323072,2024-05-29 09:25:15.059 MESZ(+0200),93.857887268066406
324073,2024-05-29 09:25:16.060 MESZ(+0200),92.733177185058594
325073,2024-05-29 09:25:17.060 MESZ(+0200),90.269393920898438
326073,2024-05-29 09:25:18.060 MESZ(+0200),89.5028076171875
327073,2024-05-29 09:25:19.060 MESZ(+0200),87.972984313964844
328073,2024-05-29 09:25:20.060 MESZ(+0200),87.822860717773438
329074,2024-05-29 09:25:21.061 MESZ(+0200),89.256263732910156
330074,2024-05-29 09:25:22.061 MESZ(+0200),89.256263732910156
331074,2024-05-29 09:25:23.061 MESZ(+0200),91.634963989257812
332074,2024-05-29 09:25:24.061 MESZ(+0200),94.674980163574219
333075,2024-05-29 09:25:25.062 MESZ(+0200),99.516937255859375
334075,2024-05-29 09:25:26.062 MESZ(+0200),102.9412841796875
335076,2024-05-29 09:25:27.063 MESZ(+0200),105.10813903808594
336076,2024-05-29 09:25:28.063 MESZ(+0200),107.06926727294922
337077,2024-05-29 09:25:29.064 MESZ(+0200),116.74179077148438
338077,2024-05-29 09:25:30.064 MESZ(+0200),129.01852416992188
339077,2024-05-29 09:25:31.064 MESZ(+0200),140.55281066894531
340077,2024-05-29 09:25:32.064 MESZ(+0200),141.99008178710938
341078,2024-05-29 09:25:33.065 MESZ(+0200),142.135498046875
342079,2024-05-29 09:25:34.066 MESZ(+0200),144.0423583984375
343079,2024-05-29 09:25:35.066 MESZ(+0200),147.53004455566406
344080,2024-05-29 09:25:36.067 MESZ(+0200),146.70748901367188
345080,2024-05-29 09:25:37.067 MESZ(+0200),147.52008056640625
346080,2024-05-29 09:25:38.067 MESZ(+0200),146.70669555664062
347080,2024-05-29 09:25:39.067 MESZ(+0200),148.29322814941406
348081,2024-05-29 09:25:40.068 MESZ(+0200),148.45382690429688
349081,2024-05-29 09:25:41.068 MESZ(+0200),148.46986389160156
350082,2024-05-29 09:25:42.069 MESZ(+0200),146.79997253417969
351082,2024-05-29 09:25:43.069 MESZ(+0200),152.30409240722656
352082,2024-05-29 09:25:44.069 MESZ(+0200),159.3719482421875
353082,2024-05-29 09:25:45.069 MESZ(+0200),159.00082397460938
354082,2024-05-29 09:25:46.069 MESZ(+0200),158.31120300292969
355082,2024-05-29 09:25:47.069 MESZ(+0200),155.53390502929688
356082,2024-05-29 09:25:48.069 MESZ(+0200),155.04661560058594
357082,2024-05-29 09:25:49.069 MESZ(+0200),152.07029724121094
358082,2024-05-29 09:25:50.069 MESZ(+0200),153.76094055175781
359083,2024-05-29 09:25:51.070 MESZ(+0200),156.91600036621094
360084,2024-05-29 09:25:52.071 MESZ(+0200),167.84878540039062
361084,2024-05-29 09:25:53.071 MESZ(+0200),172.13984680175781
362084,2024-05-29 09:25:54.071 MESZ(+0200),170.46903991699219
363084,2024-05-29 09:25:55.071 MESZ(+0200),170.07882690429688
364085,2024-05-29 09:25:56.072 MESZ(+0200),170.0400390625
365085,2024-05-29 09:25:57.072 MESZ(+0200),170.9754638671875
366085,2024-05-29 09:25:58.072 MESZ(+0200),172.40687561035156
367085,2024-05-29 09:25:59.072 MESZ(+0200),172.97935485839844
368085,2024-05-29 09:26:00.072 MESZ(+0200),176.02207946777344
369086,2024-05-29 09:26:01.073 MESZ(+0200),176.37606811523438
370086,2024-05-29 09:26:02.073 MESZ(+0200),176.337158203125
371087,2024-05-29 09:26:03.074 MESZ(+0200),176.337158203125
372087,2024-05-29 09:26:04.074 MESZ(+0200),176.56843566894531
373087,2024-05-29 09:26:05.074 MESZ(+0200),182.83360290527344
374087,2024-05-29 09:26:06.074 MESZ(+0200),184.54933166503906
375087,2024-05-29 09:26:07.074 MESZ(+0200),185.29606628417969
376087,2024-05-29 09:26:08.074 MESZ(+0200),186.1453857421875
377088,2024-05-29 09:26:09.075 MESZ(+0200),191.5299072265625
378088,2024-05-29 09:26:10.075 MESZ(+0200),192.87368774414062
379088,2024-05-29 09:26:11.075 MESZ(+0200),192.62347412109375
380088,2024-05-29 09:26:12.075 MESZ(+0200),192.39842224121094
381088,2024-05-29 09:26:13.075 MESZ(+0200),192.39817810058594
382088,2024-05-29 09:26:14.075 MESZ(+0200),192.3057861328125
383089,2024-05-29 09:26:15.076 MESZ(+0200),189.94903564453125
384090,2024-05-29 09:26:16.077 MESZ(+0200),188.80113220214844
385090,2024-05-29 09:26:17.077 MESZ(+0200),185.18486022949219
386090,2024-05-29 09:26:18.077 MESZ(+0200),184.2296142578125
387090,2024-05-29 09:26:19.077 MESZ(+0200),183.30712890625
388090,2024-05-29 09:26:20.077 MESZ(+0200),177.94674682617188
389092,2024-05-29 09:26:21.079 MESZ(+0200),174.45558166503906
390092,2024-05-29 09:26:22.079 MESZ(+0200),173.48231506347656
391092,2024-05-29 09:26:23.079 MESZ(+0200),168.10536193847656
392092,2024-05-29 09:26:24.079 MESZ(+0200),157.08480834960938
393093,2024-05-29 09:26:25.080 MESZ(+0200),158.13859558105469
394093,2024-05-29 09:26:26.080 MESZ(+0200),158.72352600097656
395093,2024-05-29 09:26:27.080 MESZ(+0200),158.78236389160156
396093,2024-05-29 09:26:28.080 MESZ(+0200),167.98280334472656
397093,2024-05-29 09:26:29.080 MESZ(+0200),169.61338806152344
